Filepath,Optimistic,CPM,PERT,PERT SD,PERT (99%),BB/2 Mean,BB/2 SD,BB/2 (99%),Lognormal Mean,Lognormal SD,Lognormal (99%),Pessimistic,Number of Paths,Average Nodes/Path,Sim Min,Sim Mean,Sim SD,Sim Mode,Sim Median,Sim Skewness,Sim 99%,Sim Max,Sim Time (Seconds),a = ml / ,b = ml * ,Activity Distribution,Number of Simulations
Set 4.2 TF (mid SP)_EV110,40.5,81,87.75,5.91,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,52,8.769,65.338,95.696,7.278,65.338,95.582,0.087,112.969,129.94,3.565,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV111,45.5,91,98.583,6.42,130.1,103.639,11.375,130.48,103.522,24.338,136.295,182.0,48,10.688,73.133,106.215,7.984,73.133,106.078,0.101,125.253,145.257,3.731,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV112,42.0,84,91.0,5.95,120.09,95.667,10.5,120.45,95.559,22.465,125.811,168.0,42,9.452,67.146,97.998,7.418,67.146,97.868,0.099,115.651,135.716,3.193,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV113,48.5,97,105.083,6.94,138.68,110.472,12.125,139.09,110.347,25.942,145.281,194.0,46,10.0,77.05,113.166,8.643,77.05,113.037,0.091,133.703,157.119,3.521,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV114,32.0,64,69.333,4.68,91.5,72.889,8.0,91.77,72.807,17.117,95.856,128.0,47,10.319,53.158,75.786,5.733,53.158,75.657,0.123,89.484,103.456,3.582,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV115,44.5,89,96.417,6.31,127.24,101.361,11.125,127.62,101.247,23.803,133.299,178.0,50,8.84,68.314,103.829,7.876,68.314,103.696,0.095,122.527,142.328,3.48,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV116,42.0,84,91.0,6.14,120.09,95.667,10.5,120.45,95.559,22.465,125.811,168.0,66,8.136,67.014,97.995,7.669,67.014,97.868,0.097,116.216,133.73,4.077,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV117,31.0,62,67.167,4.96,88.64,70.611,7.75,88.9,70.531,16.582,92.86,124.0,51,11.275,50.936,74.294,5.96,50.936,74.167,0.115,88.506,102.135,4.036,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV118,47.0,94,101.833,6.54,134.39,107.056,11.75,134.78,106.935,25.14,140.788,188.0,60,9.183,76.421,109.692,8.134,76.421,109.561,0.096,129.024,150.196,4.044,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV119,38.0,76,82.333,5.45,108.66,86.556,9.5,108.98,86.458,20.326,113.829,152.0,39,10.872,61.893,89.011,6.7,61.893,88.884,0.105,104.961,121.355,3.318,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV120,41.0,82,88.833,5.89,117.23,93.389,10.25,117.58,93.283,21.931,122.815,164.0,83,8.193,64.679,95.661,7.357,64.679,95.535,0.102,113.202,130.23,4.745,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV121,50.5,101,109.417,7.04,144.4,115.028,12.625,144.82,114.898,27.012,151.272,202.0,72,9.5,81.042,117.828,8.791,81.042,117.684,0.091,138.753,160.983,4.676,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV122,31.0,62,67.167,4.47,88.64,70.611,7.75,88.9,70.531,16.582,92.86,124.0,65,9.308,50.705,72.334,5.566,50.705,72.232,0.104,85.579,98.328,4.277,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV123,38.5,77,83.417,5.75,110.09,87.694,9.625,110.41,87.595,20.593,115.326,154.0,67,9.478,62.512,90.454,7.04,62.512,90.32,0.104,107.214,125.849,4.406,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV124,35.0,70,75.833,5.04,100.08,79.722,8.75,100.37,79.632,18.721,104.842,140.0,69,9.667,55.917,81.787,6.222,55.917,81.671,0.106,96.614,110.731,4.526,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV125,44.0,88,95.333,6.51,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,34,9.882,69.316,102.673,8.123,69.316,102.54,0.097,122.014,141.964,2.88,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV126,44.5,89,96.417,6.37,127.24,101.361,11.125,127.62,101.247,23.803,133.299,178.0,54,8.574,70.797,103.842,7.943,70.797,103.707,0.099,122.733,139.667,3.585,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV127,51.0,102,110.5,7.13,145.83,116.167,12.75,146.26,116.035,27.28,152.77,204.0,68,8.926,82.93,119.011,8.892,82.93,118.875,0.091,140.123,163.733,4.336,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV128,40.5,81,87.75,5.89,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,36,10.167,65.504,94.82,7.269,65.504,94.691,0.104,112.146,128.755,3.031,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV129,45.0,90,97.5,6.31,128.67,102.5,11.25,129.05,102.384,24.07,134.797,180.0,67,10.836,72.624,105.047,7.86,72.624,104.914,0.095,123.731,143.582,4.82,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV130,43.0,86,93.167,6.03,122.95,97.944,10.75,123.31,97.834,23.0,128.806,172.0,54,9.444,68.14,100.347,7.512,68.14,100.224,0.098,118.266,137.681,3.772,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV131,38.0,76,82.333,5.72,108.66,86.556,9.5,108.98,86.458,20.326,113.829,152.0,64,9.281,57.802,88.705,7.12,57.802,88.578,0.1,105.623,124.128,4.211,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV132,39.5,79,85.583,5.66,112.94,89.972,9.875,113.28,89.871,21.128,118.322,158.0,54,8.778,60.737,92.678,7.049,60.737,92.546,0.101,109.446,126.534,3.645,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV133,47.5,95,102.917,6.87,135.82,108.194,11.875,136.22,108.072,25.407,142.286,190.0,21,12.048,75.881,110.819,8.567,75.881,110.683,0.095,131.167,154.225,2.423,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV134,36.0,72,78.0,5.3,102.94,82.0,9.0,103.24,81.907,19.256,107.838,144.0,68,9.382,57.741,83.996,6.611,57.741,83.876,0.098,99.72,115.013,4.455,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV135,44.0,88,95.333,6.28,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,69,9.71,70.636,102.901,7.757,70.636,102.764,0.103,121.369,143.001,4.552,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV136,32.5,65,70.417,5.07,92.93,74.028,8.125,93.2,73.944,17.384,97.353,130.0,50,8.88,51.404,76.616,6.167,51.404,76.49,0.116,91.331,106.247,3.494,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV137,44.0,88,95.333,6.38,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,62,8.516,70.257,102.678,7.953,70.257,102.543,0.098,121.602,139.944,3.982,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV138,48.0,96,104.0,6.67,137.25,109.333,12.0,137.65,109.21,25.675,143.784,192.0,44,9.5,76.804,111.992,8.327,76.804,111.854,0.096,131.841,149.731,3.316,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV139,31.0,62,67.167,4.94,88.64,70.611,7.75,88.9,70.531,16.582,92.86,124.0,72,9.403,50.037,73.523,5.962,50.037,73.422,0.1,87.682,100.754,4.642,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV140,38.0,76,82.333,5.83,108.66,86.556,9.5,108.98,86.458,20.326,113.829,152.0,40,9.975,56.798,90.081,7.044,56.798,89.955,0.102,106.798,124.694,3.239,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV141,39.0,78,84.5,5.95,111.52,88.833,9.75,111.84,88.733,20.861,116.824,156.0,72,9.847,60.916,91.164,7.348,60.916,91.007,0.118,108.726,126.197,4.688,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV142,47.5,95,102.917,6.8,135.82,108.194,11.875,136.22,108.072,25.407,142.286,190.0,52,9.5,75.701,110.834,8.465,75.701,110.691,0.095,131.006,152.5,3.762,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV143,43.0,86,93.167,6.05,122.95,97.944,10.75,123.31,97.834,23.0,128.806,172.0,50,8.58,66.822,100.332,7.552,66.822,100.211,0.095,118.279,134.337,3.435,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV144,50.0,100,108.333,6.91,142.97,113.889,12.5,143.39,113.76,26.745,149.775,200.0,54,8.426,80.257,116.669,8.622,80.257,116.545,0.09,137.192,155.505,3.542,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV145,38.5,77,83.417,5.74,110.09,87.694,9.625,110.41,87.595,20.593,115.326,154.0,51,9.451,61.854,90.404,6.972,61.854,90.275,0.105,107.039,123.716,3.648,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV146,46.0,92,99.667,6.37,131.53,104.778,11.5,131.92,104.659,24.605,137.793,184.0,36,11.472,73.495,107.339,7.96,73.495,107.214,0.092,126.283,143.81,3.216,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV147,39.5,79,85.583,5.67,112.94,89.972,9.875,113.28,89.871,21.128,118.322,158.0,56,9.018,63.064,92.154,7.081,63.064,92.027,0.101,108.984,125.5,3.814,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV148,43.5,87,94.25,6.25,124.38,99.083,10.875,124.75,98.971,23.268,130.304,174.0,48,9.333,66.895,101.509,7.781,66.895,101.374,0.097,120.021,139.136,3.511,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV149,42.5,85,92.083,6.04,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,47,9.702,67.328,99.47,7.442,67.328,99.342,0.101,117.211,136.063,3.488,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV150,45.0,90,97.5,6.24,128.67,102.5,11.25,129.05,102.384,24.07,134.797,180.0,50,8.92,73.006,105.008,7.794,73.006,104.884,0.094,123.55,144.677,3.477,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV151,39.0,78,84.5,5.84,111.52,88.833,9.75,111.84,88.733,20.861,116.824,156.0,57,9.298,62.506,91.017,7.278,62.506,90.885,0.106,108.358,127.205,3.88,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV152,42.0,84,91.0,6.02,120.09,95.667,10.5,120.45,95.559,22.465,125.811,168.0,46,8.848,61.789,97.981,7.505,61.789,97.846,0.098,115.864,133.889,3.187,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV153,45.5,91,98.583,6.4,130.1,103.639,11.375,130.48,103.522,24.338,136.295,182.0,72,8.403,73.318,106.171,7.971,73.318,106.035,0.09,125.088,144.985,4.398,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV154,42.5,85,92.083,6.3,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,50,9.18,65.644,99.167,7.857,65.644,99.035,0.098,117.911,137.308,3.556,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV155,46.0,92,99.667,6.62,131.53,104.778,11.5,131.92,104.659,24.605,137.793,184.0,58,11.655,73.045,108.241,8.087,73.045,108.098,0.103,127.547,146.54,4.495,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV156,39.0,78,84.5,5.69,111.52,88.833,9.75,111.84,88.733,20.861,116.824,156.0,45,9.4,62.356,91.0,7.096,62.356,90.87,0.102,107.879,125.731,3.252,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV157,46.0,92,99.667,6.46,131.53,104.778,11.5,131.92,104.659,24.605,137.793,184.0,60,9.2,72.942,107.437,8.029,72.942,107.295,0.095,126.531,146.286,4.028,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV158,51.5,103,111.583,6.93,147.26,117.306,12.875,147.69,117.173,27.547,154.268,206.0,86,8.512,84.408,120.184,8.635,84.408,120.047,0.091,140.718,160.592,4.851,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV159,45.5,91,98.583,6.14,130.1,103.639,11.375,130.48,103.522,24.338,136.295,182.0,43,9.814,71.172,106.16,7.663,71.172,106.041,0.086,124.375,143.804,3.345,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV160,36.5,73,79.083,5.34,104.37,83.139,9.125,104.67,83.045,19.524,109.335,146.0,47,8.979,57.856,85.175,6.657,57.856,85.07,0.099,100.994,117.95,3.375,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV161,37.0,74,80.167,5.53,105.8,84.278,9.25,106.11,84.183,19.791,110.833,148.0,37,11.324,57.256,86.322,6.897,57.256,86.195,0.106,102.74,119.112,3.172,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV162,47.0,94,101.833,6.37,134.39,107.056,11.75,134.78,106.935,25.14,140.788,188.0,37,11.162,76.017,109.656,7.953,76.017,109.534,0.09,128.565,148.313,3.198,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV163,34.5,69,74.75,5.13,98.65,78.583,8.625,98.94,78.495,18.454,103.344,138.0,58,8.948,52.548,80.594,6.351,52.548,80.461,0.116,95.738,111.233,3.858,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV164,43.0,86,93.167,6.2,122.95,97.944,10.75,123.31,97.834,23.0,128.806,172.0,46,10.109,68.475,100.352,7.736,68.475,100.219,0.1,118.784,139.698,3.507,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV165,45.5,91,98.583,6.46,130.1,103.639,11.375,130.48,103.522,24.338,136.295,182.0,68,9.779,72.902,106.15,8.052,72.902,106.011,0.097,125.316,147.441,4.566,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV166,37.0,74,80.167,5.16,105.8,84.278,9.25,106.11,84.183,19.791,110.833,148.0,48,10.75,59.248,86.351,6.434,59.248,86.249,0.092,101.647,118.955,3.796,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV167,49.5,99,107.25,6.95,141.54,112.75,12.375,141.95,112.623,26.477,148.277,198.0,60,8.933,81.058,115.497,8.665,81.058,115.355,0.097,136.14,157.085,3.959,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV168,47.0,94,101.833,6.56,134.39,107.056,11.75,134.78,106.935,25.14,140.788,188.0,75,9.76,75.224,109.669,8.173,75.224,109.537,0.095,129.14,146.359,4.891,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV169,34.0,68,73.667,5.15,97.22,77.444,8.5,97.5,77.357,18.186,101.847,136.0,46,10.674,56.046,80.681,6.2,56.046,80.566,0.111,95.498,110.211,3.646,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV170,49.0,98,106.167,6.77,140.11,111.611,12.25,140.52,111.485,26.21,146.779,196.0,101,9.079,76.884,114.432,8.426,76.884,114.301,0.096,134.507,153.261,5.894,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV171,40.5,81,87.75,6.1,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,52,9.115,62.905,95.182,7.467,62.905,95.05,0.101,112.955,131.163,3.601,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV172,41.0,82,88.833,6.07,117.23,93.389,10.25,117.58,93.283,21.931,122.815,164.0,54,9.222,63.516,95.663,7.574,63.516,95.536,0.099,113.687,132.892,3.749,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV173,44.0,88,95.333,6.28,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,43,9.581,68.84,102.665,7.841,68.84,102.537,0.095,121.329,140.603,3.292,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV174,37.0,74,80.167,5.49,105.8,84.278,9.25,106.11,84.183,19.791,110.833,148.0,61,9.426,55.701,86.403,6.808,55.701,86.277,0.11,102.66,118.265,4.102,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV175,42.5,85,92.083,6.3,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,50,10.36,65.127,99.202,7.841,65.127,99.058,0.11,117.941,135.092,3.753,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV176,46.0,92,99.667,6.44,131.53,104.778,11.5,131.92,104.659,24.605,137.793,184.0,55,8.673,71.836,107.33,8.038,71.836,107.195,0.095,126.442,147.584,3.707,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV177,39.5,79,85.583,5.87,112.94,89.972,9.875,113.28,89.871,21.128,118.322,158.0,50,9.1,61.564,92.176,7.321,61.564,92.039,0.108,109.641,128.133,3.543,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV178,43.5,87,94.25,6.19,124.38,99.083,10.875,124.75,98.971,23.268,130.304,174.0,43,8.86,70.27,101.557,7.672,70.27,101.421,0.105,119.864,136.682,3.179,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV179,43.0,86,93.167,6.29,122.95,97.944,10.75,123.31,97.834,23.0,128.806,172.0,43,9.419,65.102,100.34,7.848,65.102,100.215,0.096,119.042,136.632,3.267,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV180,54.0,108,117.0,7.22,154.41,123.0,13.5,154.86,122.861,28.884,161.757,216.0,68,9.662,81.742,126.003,9.003,81.742,125.877,0.084,147.381,168.833,4.463,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV181,48.0,96,104.0,6.92,137.25,109.333,12.0,137.65,109.21,25.675,143.784,192.0,61,9.115,77.444,112.989,8.592,77.444,112.851,0.098,133.471,153.575,4.02,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV182,39.0,78,84.5,5.47,111.52,88.833,9.75,111.84,88.733,20.861,116.824,156.0,52,9.75,61.243,91.898,6.806,61.243,91.785,0.093,108.06,126.899,3.768,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV183,43.0,86,93.167,6.28,122.95,97.944,10.75,123.31,97.834,23.0,128.806,172.0,48,10.604,68.76,100.926,7.747,68.76,100.785,0.101,119.364,141.858,3.734,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV184,44.0,88,95.333,6.49,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,63,9.063,66.904,103.113,7.947,66.904,102.97,0.106,122.096,142.963,4.065,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV185,39.5,79,85.583,5.52,112.94,89.972,9.875,113.28,89.871,21.128,118.322,158.0,39,11.615,63.548,92.176,6.873,63.548,92.067,0.095,108.562,125.578,3.402,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV186,42.0,84,91.0,6.14,120.09,95.667,10.5,120.45,95.559,22.465,125.811,168.0,39,9.564,67.625,98.051,7.639,67.625,97.911,0.103,116.288,134.023,3.051,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV187,35.5,71,76.917,5.54,101.51,80.861,8.875,101.81,80.77,18.989,106.34,142.0,34,9.794,55.665,82.827,6.914,55.665,82.699,0.108,99.306,115.042,2.839,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV188,47.5,95,102.917,6.49,135.82,108.194,11.875,136.22,108.072,25.407,142.286,190.0,46,9.0,77.103,110.824,8.091,77.103,110.694,0.091,130.059,148.888,3.365,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV189,44.0,88,95.333,6.25,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,74,9.486,70.581,103.086,7.687,70.581,102.953,0.1,121.377,140.366,4.778,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV190,34.5,69,74.75,4.97,98.65,78.583,8.625,98.94,78.495,18.454,103.344,138.0,28,10.357,55.744,80.512,6.196,55.744,80.404,0.1,95.281,110.199,2.697,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV191,45.5,91,98.583,6.5,130.1,103.639,11.375,130.48,103.522,24.338,136.295,182.0,68,9.75,73.143,106.17,8.104,73.143,106.046,0.095,125.428,147.466,4.496,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV192,44.0,88,95.333,6.34,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,53,8.962,68.52,102.648,7.912,68.52,102.517,0.097,121.479,145.891,3.591,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV193,41.0,82,88.833,5.84,117.23,93.389,10.25,117.58,93.283,21.931,122.815,164.0,65,8.077,63.776,95.724,7.263,63.776,95.595,0.102,113.04,130.027,3.999,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV194,44.0,88,95.333,6.45,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,74,9.27,68.896,102.853,8.024,68.896,102.701,0.106,121.953,142.069,4.674,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV195,38.5,77,83.417,5.51,110.09,87.694,9.625,110.41,87.595,20.593,115.326,154.0,59,9.525,61.054,89.833,6.877,61.054,89.724,0.097,106.211,121.082,4.043,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV196,47.0,94,101.833,6.66,134.39,107.056,11.75,134.78,106.935,25.14,140.788,188.0,60,9.233,74.482,109.858,8.269,74.482,109.722,0.093,129.547,148.962,4.017,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV197,31.0,62,67.167,4.53,88.64,70.611,7.75,88.9,70.531,16.582,92.86,124.0,75,9.52,52.654,73.707,5.275,52.654,73.609,0.107,86.3,98.561,4.853,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV198,37.5,75,81.25,5.67,107.23,85.417,9.375,107.54,85.32,20.058,112.331,150.0,44,9.841,57.293,87.506,7.061,57.293,87.361,0.106,104.313,120.988,3.373,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV199,48.5,97,105.083,6.7,138.68,110.472,12.125,139.09,110.347,25.942,145.281,194.0,45,10.333,79.279,113.203,8.355,79.279,113.071,0.092,133.098,155.332,3.518,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV200,48.0,96,104.0,6.73,137.25,109.333,12.0,137.65,109.21,25.675,143.784,192.0,50,9.6,73.585,112.018,8.402,73.585,111.884,0.089,131.999,156.05,3.665,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV201,41.0,82,88.833,5.79,117.23,93.389,10.25,117.58,93.283,21.931,122.815,164.0,15,9.133,64.063,95.658,7.217,64.063,95.538,0.096,112.843,131.768,1.892,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV202,44.5,89,96.417,6.71,127.24,101.361,11.125,127.62,101.247,23.803,133.299,178.0,36,8.056,68.393,103.831,8.365,68.393,103.687,0.098,123.73,144.338,2.735,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV203,37.0,74,80.167,5.7,105.8,84.278,9.25,106.11,84.183,19.791,110.833,148.0,24,8.875,58.991,86.369,7.094,58.991,86.224,0.111,103.284,122.317,2.275,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV204,39.0,78,84.5,5.67,111.52,88.833,9.75,111.84,88.733,20.861,116.824,156.0,23,8.391,60.443,90.984,7.066,60.443,90.856,0.1,107.814,127.992,2.178,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV205,40.5,81,87.75,5.98,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,38,7.526,62.737,94.507,7.474,62.737,94.375,0.102,112.28,131.317,2.741,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV206,45.0,90,97.5,6.31,128.67,102.5,11.25,129.05,102.384,24.07,134.797,180.0,30,7.6,73.352,105.0,7.876,73.352,104.868,0.098,123.795,144.369,2.44,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV207,42.5,85,92.083,6.21,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,34,8.118,65.665,99.271,7.728,65.665,99.128,0.103,117.663,135.752,2.651,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV208,41.5,83,89.917,6.06,118.66,94.528,10.375,119.01,94.421,22.198,124.313,166.0,28,8.357,65.707,96.839,7.552,65.707,96.708,0.096,114.797,134.153,2.447,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV209,47.0,94,101.833,6.48,134.39,107.056,11.75,134.78,106.935,25.14,140.788,188.0,31,7.065,72.327,109.667,8.086,72.327,109.554,0.09,128.905,148.768,2.36,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV210,38.0,76,82.333,5.68,108.66,86.556,9.5,108.98,86.458,20.326,113.829,152.0,24,8.667,60.658,89.143,6.943,60.658,89.006,0.111,105.748,121.242,2.302,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV211,40.0,80,86.667,5.87,114.37,91.111,10.0,114.71,91.008,21.396,119.82,160.0,17,8.824,62.291,93.331,7.318,62.291,93.195,0.103,110.784,126.952,1.95,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV212,36.0,72,78.0,5.33,102.94,82.0,9.0,103.24,81.907,19.256,107.838,144.0,23,8.043,53.944,84.005,6.645,53.944,83.884,0.1,99.784,115.693,2.17,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV213,42.0,84,91.0,6.17,120.09,95.667,10.5,120.45,95.559,22.465,125.811,168.0,15,8.8,66.194,98.002,7.699,66.194,97.862,0.103,116.383,136.649,1.874,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV214,36.5,73,79.083,5.58,104.37,83.139,9.125,104.67,83.045,19.524,109.335,146.0,28,9.071,57.903,85.236,6.932,57.903,85.098,0.108,101.762,120.074,2.484,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV215,32.5,65,70.417,5.2,92.93,74.028,8.125,93.2,73.944,17.384,97.353,130.0,28,7.714,48.824,75.821,6.481,48.824,75.679,0.116,91.269,106.735,2.381,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV216,37.0,74,80.167,5.66,105.8,84.278,9.25,106.11,84.183,19.791,110.833,148.0,23,8.348,57.126,86.345,7.052,57.126,86.21,0.109,103.161,121.724,2.146,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV217,50.0,100,108.333,7.09,142.97,113.889,12.5,143.39,113.76,26.745,149.775,200.0,24,8.583,78.748,116.658,8.839,78.748,116.521,0.094,137.716,158.167,2.247,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV218,46.5,93,100.75,6.16,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,30,7.767,76.381,108.505,7.692,76.381,108.4,0.085,126.737,145.008,2.473,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV219,40.5,81,87.75,5.72,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,29,8.414,64.46,94.498,7.121,64.46,94.382,0.095,111.412,126.901,2.473,2.0,2.0,triangular,1000000
Set 4.2 TF (mid SP)_EV220,39.0,78,84.5,5.91,111.52,88.833,9.75,111.84,88.733,20.861,116.824,156.0,25,8.92,60.358,90.991,7.363,60.358,90.861,0.107,108.562,128.133,2.303,2.0,2.0,triangular,1000000
