Filepath,Optimistic,CPM,PERT,PERT SD,PERT (99%),BB/2 Mean,BB/2 SD,BB/2 (99%),Lognormal Mean,Lognormal SD,Lognormal (99%),Pessimistic,Number of Paths,Average Nodes/Path,Sim Min,Sim Mean,Sim SD,Sim Mode,Sim Median,Sim Skewness,Sim 99%,Sim Max,Sim Time (Seconds),a = ml / ,b = ml * ,Activity Distribution,Number of Simulations,Distribution,Is_Beta,Is_Lognormal,Is_Triangular
Set 2.1 AD (low SP)_EV302,14.0,28,30.333,3.48,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56.0,24,3.458,18.055,30.327,3.481,18.055,30.221,0.168,38.679,45.649,1.698,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV303,13.5,27,29.25,3.23,38.6,30.75,3.375,38.71,30.715,7.221,40.439,54.0,25,3.48,17.063,29.252,3.23,17.063,29.162,0.151,37.015,44.972,1.684,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV304,21.0,42,45.5,4.76,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,22,3.409,27.874,45.498,4.757,27.874,45.391,0.138,56.904,70.51,1.657,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV305,14.5,29,31.417,3.13,41.46,33.028,3.625,41.58,32.99,7.756,43.435,58.0,24,3.458,19.275,31.415,3.131,19.275,31.34,0.135,38.907,46.773,1.702,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV306,15.5,31,33.583,3.53,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62.0,22,3.455,20.549,33.582,3.528,20.549,33.493,0.145,42.022,50.294,1.644,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV307,12.0,24,26.0,3.02,34.31,27.333,3.0,34.41,27.302,6.419,35.946,48.0,22,3.636,15.953,26.026,2.985,15.953,25.888,0.221,33.214,39.102,1.63,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV308,16.5,33,35.75,3.91,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,23,3.435,20.545,35.75,3.913,20.545,35.633,0.16,45.143,53.449,1.658,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV309,15.0,30,32.5,3.32,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60.0,25,3.84,20.21,32.676,3.228,20.21,32.583,0.162,40.461,49.111,1.759,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV310,18.5,37,40.083,4.24,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,23,3.391,23.226,40.088,4.236,23.226,39.984,0.135,50.22,59.033,1.655,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV311,17.5,35,37.917,4.01,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,25,3.52,22.886,37.914,4.004,22.886,37.814,0.144,47.515,55.751,1.888,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV312,15.5,31,33.583,3.46,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62.0,23,3.435,20.462,33.583,3.451,20.462,33.498,0.137,41.848,49.86,1.878,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV313,17.5,35,37.917,3.9,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,22,3.455,22.131,37.918,3.897,22.131,37.823,0.134,47.211,56.661,1.761,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV314,11.0,22,23.833,2.62,31.45,25.056,2.75,31.55,25.027,5.884,32.95,44.0,23,3.478,16.179,24.936,2.396,16.179,24.832,0.237,30.896,36.675,2.231,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV315,16.0,32,34.667,3.57,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,23,3.696,20.796,34.67,3.567,20.796,34.574,0.149,43.234,50.98,1.664,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV316,15.0,30,32.5,3.61,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60.0,22,3.682,19.771,32.521,3.583,19.771,32.416,0.163,41.156,48.293,1.842,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV317,15.5,31,33.583,3.42,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62.0,25,3.6,20.446,33.589,3.416,20.446,33.503,0.139,41.763,49.76,1.681,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV318,18.0,36,39.0,3.89,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,27,3.815,23.867,39.003,3.89,23.867,38.913,0.136,48.324,58.296,1.784,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV319,21.5,43,46.583,4.6,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86.0,24,3.583,28.526,46.584,4.607,28.526,46.479,0.127,57.607,67.362,1.727,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV320,17.5,35,37.917,3.86,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,25,3.72,22.953,37.916,3.867,22.953,37.827,0.133,47.176,55.507,1.768,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV321,17.5,35,37.917,3.83,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,23,3.565,23.251,37.917,3.832,23.251,37.822,0.137,47.061,56.46,1.68,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV322,19.5,39,42.25,4.21,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,23,3.435,25.934,42.252,4.202,25.934,42.15,0.132,52.298,64.913,1.671,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV323,14.0,28,30.333,3.34,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56.0,25,3.48,18.27,30.33,3.336,18.27,30.233,0.157,38.325,46.221,1.733,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV324,16.0,32,34.667,3.55,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,23,3.478,21.173,34.67,3.553,21.173,34.574,0.143,43.143,50.964,1.724,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV325,13.0,26,28.167,2.76,37.17,29.611,3.25,37.28,29.578,6.954,38.941,52.0,25,3.56,17.632,28.18,2.745,17.632,28.112,0.139,34.752,41.746,1.692,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV326,15.0,30,32.5,3.41,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60.0,23,3.522,19.937,32.502,3.41,19.937,32.416,0.144,40.666,47.651,1.645,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV327,18.5,37,40.083,4.24,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,25,3.72,22.561,40.079,4.238,22.561,39.972,0.14,50.239,60.456,1.729,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV328,9.5,19,20.583,2.14,27.16,21.639,2.375,27.24,21.614,5.081,28.457,38.0,24,3.542,14.381,21.69,1.927,14.381,21.618,0.216,26.459,31.741,1.698,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV329,13.5,27,29.25,3.17,38.6,30.75,3.375,38.71,30.715,7.221,40.439,54.0,26,3.769,17.247,29.257,3.158,17.247,29.15,0.179,36.853,44.063,1.752,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV330,19.0,38,41.167,4.09,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,23,3.652,25.284,41.168,4.086,25.284,41.079,0.126,50.944,61.096,1.702,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV331,23.0,46,49.833,5.11,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92.0,25,3.48,28.431,49.829,5.109,28.431,49.719,0.129,62.058,73.51,1.655,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV332,20.0,40,43.333,4.39,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,26,3.808,25.496,43.338,4.388,25.496,43.236,0.137,53.854,65.473,1.728,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV333,13.0,26,28.167,3.12,37.17,29.611,3.25,37.28,29.578,6.954,38.941,52.0,24,3.417,17.136,28.213,3.1,17.136,28.106,0.178,35.63,42.02,1.672,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV334,19.5,39,42.25,4.38,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,23,3.522,25.622,42.257,4.389,25.622,42.143,0.14,52.763,63.909,1.688,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV335,13.5,27,29.25,2.95,38.6,30.75,3.375,38.71,30.715,7.221,40.439,54.0,24,3.542,17.782,29.251,2.948,17.782,29.177,0.141,36.3,42.918,1.676,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV336,14.5,29,31.417,3.54,41.46,33.028,3.625,41.58,32.99,7.756,43.435,58.0,25,3.48,18.72,31.42,3.546,18.72,31.318,0.159,39.927,47.813,1.709,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV337,13.0,26,28.167,3.02,37.17,29.611,3.25,37.28,29.578,6.954,38.941,52.0,25,3.44,17.292,28.162,3.018,17.292,28.082,0.151,35.392,42.1,1.703,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV338,15.5,31,33.583,3.54,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62.0,24,3.708,19.476,33.581,3.54,19.476,33.489,0.147,42.07,52.108,1.663,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV339,14.5,29,31.417,3.44,41.46,33.028,3.625,41.58,32.99,7.756,43.435,58.0,24,3.375,18.507,31.418,3.429,18.507,31.315,0.163,39.648,46.727,1.687,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV340,19.0,38,41.167,3.97,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,22,3.5,25.537,41.167,3.971,25.537,41.089,0.121,50.666,61.169,1.635,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV341,20.5,41,44.417,4.63,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82.0,25,3.4,25.669,44.415,4.631,25.669,44.306,0.137,55.495,66.366,1.685,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV342,17.5,35,37.917,4.05,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,23,3.739,22.68,37.92,4.052,22.68,37.808,0.151,47.629,57.235,1.666,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV343,15.0,30,32.5,3.39,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60.0,25,3.72,19.399,32.496,3.391,19.399,32.416,0.138,40.629,48.218,1.707,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV344,23.5,47,50.917,4.88,67.2,53.528,5.875,67.39,53.467,12.57,70.394,94.0,25,3.68,32.018,50.918,4.874,32.018,50.821,0.118,62.552,74.722,1.745,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV345,16.0,32,34.667,3.66,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,23,3.609,20.785,34.665,3.657,20.785,34.57,0.147,43.396,52.191,1.687,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV346,14.5,29,31.417,3.46,41.46,33.028,3.625,41.58,32.99,7.756,43.435,58.0,25,3.64,19.487,31.416,3.455,19.487,31.316,0.155,39.686,46.863,1.721,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV347,13.5,27,29.25,3.78,38.6,30.75,3.375,38.71,30.715,7.221,40.439,54.0,24,3.542,17.138,29.381,3.679,17.138,29.236,0.215,38.311,46.667,1.707,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV348,16.0,32,34.667,3.86,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,24,3.708,20.662,34.67,3.854,20.662,34.562,0.156,43.897,51.93,1.722,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV349,14.0,28,30.333,3.1,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56.0,25,3.68,19.498,30.663,2.963,19.498,30.587,0.148,37.803,46.603,1.755,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV350,10.5,21,22.75,2.46,30.02,23.917,2.625,30.11,23.89,5.616,31.453,42.0,24,3.542,14.123,22.883,2.398,14.123,22.816,0.163,28.657,35.008,1.661,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV351,17.5,35,37.917,4.05,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,23,3.522,22.874,37.916,4.051,22.874,37.812,0.14,47.614,58.805,1.695,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV352,10.5,21,22.75,2.44,30.02,23.917,2.625,30.11,23.89,5.616,31.453,42.0,26,3.769,13.89,22.76,2.426,13.89,22.685,0.17,28.585,34.026,1.732,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV353,14.0,28,30.333,3.48,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56.0,25,3.52,17.309,30.33,3.48,17.309,30.217,0.168,38.659,45.425,1.707,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV354,12.5,25,27.083,3.09,35.74,28.472,3.125,35.85,28.44,6.686,37.444,50.0,25,3.44,16.344,27.098,3.076,16.344,26.993,0.183,34.494,41.449,1.72,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV355,13.5,27,29.25,2.88,38.6,30.75,3.375,38.71,30.715,7.221,40.439,54.0,24,3.458,17.869,29.251,2.884,17.869,29.185,0.128,36.149,45.22,1.728,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV356,6.0,12,13.0,1.66,17.16,13.667,1.5,17.21,13.651,3.209,17.973,24.0,25,3.56,9.279,14.592,1.469,9.279,14.52,0.255,18.242,20.894,1.725,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV357,15.0,30,32.5,3.14,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60.0,23,3.478,20.088,32.5,3.144,20.088,32.432,0.123,40.019,48.042,1.682,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV358,11.5,23,24.917,2.82,32.88,26.194,2.875,32.98,26.165,6.151,34.448,46.0,24,3.542,14.944,24.918,2.817,14.944,24.832,0.162,31.672,37.553,1.691,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV359,19.0,38,41.167,4.0,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,25,3.48,25.711,41.164,3.997,25.711,41.077,0.125,50.733,59.898,1.711,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV360,18.0,36,39.0,3.92,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,25,3.88,23.949,39.0,3.92,23.949,38.905,0.138,48.377,56.523,1.79,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV361,17.0,34,36.833,3.84,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,23,3.565,22.983,36.827,3.837,22.983,36.73,0.143,46.009,54.193,1.676,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV362,20.0,40,43.333,4.15,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,25,3.6,26.829,43.332,4.152,26.829,43.247,0.12,53.252,62.986,1.74,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV363,17.5,35,37.917,3.63,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,25,3.4,23.238,37.919,3.636,23.238,37.847,0.118,46.61,55.206,1.702,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV364,12.5,25,27.083,3.03,35.74,28.472,3.125,35.85,28.44,6.686,37.444,50.0,25,3.52,16.096,27.083,3.028,16.096,26.985,0.164,34.33,40.813,1.727,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV365,13.0,26,28.167,3.24,37.17,29.611,3.25,37.28,29.578,6.954,38.941,52.0,25,3.56,17.033,28.377,3.16,17.033,28.29,0.162,35.981,42.366,1.752,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV366,19.5,39,42.25,4.21,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,25,3.52,26.104,42.252,4.21,26.104,42.154,0.129,52.288,62.882,1.695,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV367,24.0,48,52.0,5.0,68.62,54.667,6.0,68.83,54.605,12.837,71.892,96.0,25,3.6,32.135,51.994,5.0,32.135,51.886,0.123,63.957,75.965,1.731,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV368,17.5,35,37.917,3.94,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,25,3.64,24.009,38.022,3.898,24.009,37.922,0.148,47.368,58.175,1.742,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV369,17.0,34,36.833,3.72,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,25,3.56,22.487,36.831,3.724,22.487,36.737,0.135,45.726,54.63,1.709,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV370,17.0,34,36.833,4.03,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,24,3.417,22.679,36.836,4.036,22.679,36.727,0.147,46.484,56.085,1.672,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV371,18.0,36,39.0,4.0,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,25,3.52,23.823,38.997,4.001,23.823,38.899,0.138,48.565,57.958,1.698,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV372,13.0,26,28.167,2.85,37.17,29.611,3.25,37.28,29.578,6.954,38.941,52.0,23,3.652,17.387,28.201,2.82,17.387,28.122,0.162,34.992,41.787,1.667,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV373,13.0,26,28.167,3.08,37.17,29.611,3.25,37.28,29.578,6.954,38.941,52.0,25,3.36,17.196,28.184,3.065,17.196,28.088,0.17,35.536,43.519,1.672,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV374,10.5,21,22.75,2.28,30.02,23.917,2.625,30.11,23.89,5.616,31.453,42.0,23,3.652,15.122,23.602,2.222,15.122,23.509,0.226,29.073,34.713,1.677,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV375,14.0,28,30.333,3.64,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56.0,24,3.5,18.081,30.371,3.585,18.081,30.237,0.202,39.06,48.087,1.717,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV376,18.0,36,39.0,4.03,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,24,3.458,23.879,38.998,4.034,23.879,38.9,0.137,48.667,57.102,1.655,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV377,20.5,41,44.417,4.41,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82.0,24,3.833,26.834,44.419,4.41,26.834,44.321,0.126,54.964,65.661,1.761,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV378,15.0,30,32.5,3.52,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60.0,24,3.625,19.878,32.495,3.516,19.878,32.393,0.155,40.923,48.831,1.7,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV379,15.0,30,32.5,3.66,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60.0,25,3.76,19.356,32.5,3.657,19.356,32.394,0.157,41.256,48.64,1.736,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV380,19.0,38,41.167,4.33,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,25,3.56,24.493,41.163,4.332,24.493,41.06,0.136,51.547,61.151,1.733,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV381,20.5,41,44.417,4.53,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82.0,23,3.565,27.492,44.419,4.531,27.492,44.305,0.138,55.274,66.449,1.659,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV382,16.0,32,34.667,3.79,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,22,3.636,20.904,34.723,3.758,20.904,34.62,0.156,43.76,52.972,1.668,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV383,19.5,39,42.25,4.45,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,25,3.48,25.695,42.248,4.446,25.695,42.138,0.136,52.882,63.326,1.724,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV384,14.0,28,30.333,3.22,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56.0,27,3.889,18.823,30.385,3.195,18.823,30.293,0.161,38.05,44.811,1.83,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV385,14.5,29,31.417,3.46,41.46,33.028,3.625,41.58,32.99,7.756,43.435,58.0,24,3.5,19.384,31.436,3.424,19.384,31.332,0.169,39.672,47.463,1.711,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV386,18.5,37,40.083,4.41,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,23,3.435,23.27,40.086,4.408,23.27,39.973,0.142,50.64,60.034,1.697,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV387,17.5,35,37.917,3.86,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,24,3.75,23.337,37.921,3.868,23.337,37.827,0.137,47.174,56.079,1.722,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV388,13.5,27,29.25,3.19,38.6,30.75,3.375,38.71,30.715,7.221,40.439,54.0,24,3.417,17.982,29.251,3.185,17.982,29.159,0.167,36.902,44.552,1.689,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV389,19.0,38,41.167,4.06,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,24,3.417,25.897,41.166,4.056,25.897,41.08,0.124,50.842,60.442,1.675,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV390,18.5,37,40.083,4.48,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,22,3.591,24.032,40.084,4.482,24.032,39.965,0.153,50.857,60.813,1.687,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV391,13.0,26,28.167,3.04,37.17,29.611,3.25,37.28,29.578,6.954,38.941,52.0,23,3.696,17.918,28.617,2.807,17.918,28.515,0.194,35.472,42.18,1.741,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV392,11.0,22,23.833,2.52,31.45,25.056,2.75,31.55,25.027,5.884,32.95,44.0,24,3.5,14.706,23.836,2.524,14.706,23.771,0.148,29.892,35.219,1.674,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV393,18.0,36,39.0,4.21,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,25,3.44,23.565,39.013,4.206,23.565,38.903,0.149,49.114,59.476,1.701,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV394,15.0,30,32.5,3.32,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60.0,23,3.609,20.144,32.503,3.317,20.144,32.416,0.143,40.434,48.163,1.696,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV395,20.5,41,44.417,4.52,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82.0,22,3.636,26.62,44.413,4.516,26.62,44.313,0.13,55.213,65.517,1.687,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV396,15.5,31,33.583,3.7,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62.0,24,3.667,19.903,33.583,3.7,19.903,33.478,0.15,42.427,49.922,1.653,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV397,10.5,21,22.75,2.54,30.02,23.917,2.625,30.11,23.89,5.616,31.453,42.0,26,3.731,14.567,22.837,2.487,14.567,22.736,0.208,28.826,33.899,1.707,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV398,13.5,27,29.25,3.15,38.6,30.75,3.375,38.71,30.715,7.221,40.439,54.0,23,3.565,17.92,29.246,3.154,17.92,29.155,0.156,36.799,43.657,1.701,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV399,18.0,36,39.0,4.0,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,22,3.591,23.568,39.003,3.997,23.568,38.907,0.135,48.569,57.423,1.668,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV400,16.5,33,35.75,3.72,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,26,3.808,21.421,35.748,3.717,21.421,35.65,0.148,44.655,53.824,1.727,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.1 AD (low SP)_EV1,20.0,40,43.333,4.73,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,146,6.226,33.819,48.587,4.851,33.819,48.054,0.714,62.442,88.948,6.511,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 2.1 AD (low SP)_EV2,20.0,40,43.333,4.5,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,277,6.574,35.57,49.435,4.632,35.57,48.96,0.667,62.473,98.571,10.771,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 2.1 AD (low SP)_EV3,12.5,25,27.083,2.99,35.74,28.472,3.125,35.85,28.44,6.686,37.444,50.0,38,5.0,20.446,30.715,3.353,20.446,30.283,0.902,40.673,72.765,2.605,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 2.1 AD (low SP)_EV4,19.5,39,42.25,4.42,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,112,6.036,31.263,45.5,4.636,31.263,45.011,0.681,58.6,81.651,5.286,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 2.1 AD (low SP)_EV5,24.5,49,53.083,5.18,70.05,55.806,6.125,70.26,55.742,13.105,73.39,98.0,98,6.184,38.111,55.772,5.525,38.111,55.258,0.591,70.985,101.405,5.259,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
