Filepath,Optimistic,CPM,PERT,PERT SD,PERT (99%),BB/2 Mean,BB/2 SD,BB/2 (99%),Lognormal Mean,Lognormal SD,Lognormal (99%),Pessimistic,Number of Paths,Average Nodes/Path,Sim Min,Sim Mean,Sim SD,Sim Mode,Sim Median,Sim Skewness,Sim 99%,Sim Max,Sim Time (Seconds),a = ml / ,b = ml * ,Activity Distribution,Number of Simulations,Distribution,Is_Beta,Is_Lognormal,Is_Triangular
Set 2.2 AD (mid SP)_EV318,44.0,88,95.333,6.36,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,16,4.562,67.271,95.333,6.359,67.271,95.243,0.087,110.435,125.673,1.598,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV319,32.0,64,69.333,5.05,91.5,72.889,8.0,91.77,72.807,17.117,95.856,128.0,16,4.562,48.094,69.332,5.049,48.094,69.234,0.107,81.356,93.014,1.622,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV320,38.0,76,82.333,5.89,108.66,86.556,9.5,108.98,86.458,20.326,113.829,152.0,18,7.167,57.551,82.335,5.895,57.551,82.237,0.102,96.369,111.836,1.956,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV321,46.0,92,99.667,6.64,131.53,104.778,11.5,131.92,104.659,24.605,137.793,184.0,16,5.688,67.807,99.673,6.64,67.807,99.571,0.087,115.424,132.522,1.746,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV322,41.5,83,89.917,6.11,118.66,94.528,10.375,119.01,94.421,22.198,124.313,166.0,16,5.125,64.4,89.924,6.108,64.4,89.82,0.092,104.464,120.455,1.679,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV323,49.5,99,107.25,6.75,141.54,112.75,12.375,141.95,112.623,26.477,148.277,198.0,16,6.188,76.85,107.25,6.759,76.85,107.151,0.079,123.274,141.225,1.808,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV324,38.0,76,82.333,5.66,108.66,86.556,9.5,108.98,86.458,20.326,113.829,152.0,16,5.25,59.583,82.33,5.654,59.583,82.239,0.094,95.761,110.533,1.69,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV325,42.5,85,92.083,6.06,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,16,4.688,66.66,92.083,6.057,66.66,91.991,0.089,106.474,122.377,1.616,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV326,50.0,100,108.333,6.94,142.97,113.889,12.5,143.39,113.76,26.745,149.775,200.0,16,4.75,77.177,108.345,6.938,77.177,108.242,0.082,124.807,142.124,1.63,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV327,43.5,87,94.25,6.21,124.38,99.083,10.875,124.75,98.971,23.268,130.304,174.0,16,4.688,67.875,94.244,6.21,67.875,94.152,0.089,109.006,125.429,1.603,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV328,47.5,95,102.917,6.78,135.82,108.194,11.875,136.22,108.072,25.407,142.286,190.0,16,4.75,73.97,102.916,6.777,73.97,102.819,0.087,119.063,135.477,1.622,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV329,36.5,73,79.083,5.63,104.37,83.139,9.125,104.67,83.045,19.524,109.335,146.0,16,5.0,55.989,79.09,5.626,55.989,78.988,0.104,92.504,107.078,1.695,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV330,32.5,65,70.417,5.03,92.93,74.028,8.125,93.2,73.944,17.384,97.353,130.0,18,7.0,48.48,70.429,5.032,48.48,70.343,0.102,82.401,95.264,1.943,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV331,36.5,73,79.083,5.38,104.37,83.139,9.125,104.67,83.045,19.524,109.335,146.0,16,4.625,56.801,79.085,5.377,56.801,79.0,0.095,91.912,106.922,1.608,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV332,36.5,73,79.083,5.2,104.37,83.139,9.125,104.67,83.045,19.524,109.335,146.0,21,6.952,56.129,79.085,5.205,56.129,79.013,0.084,91.439,103.793,2.077,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV333,41.0,82,88.833,5.99,117.23,93.389,10.25,117.58,93.283,21.931,122.815,164.0,16,4.438,63.257,88.84,5.976,63.257,88.738,0.095,103.075,118.207,1.553,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV334,44.0,88,95.333,6.29,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,21,7.0,68.088,95.327,6.293,68.088,95.233,0.088,110.281,125.908,2.044,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV335,41.0,82,88.833,5.81,117.23,93.389,10.25,117.58,93.283,21.931,122.815,164.0,16,6.25,63.038,88.829,5.814,63.038,88.744,0.083,102.643,117.885,1.742,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV336,37.5,75,81.25,5.23,107.23,85.417,9.375,107.54,85.32,20.058,112.331,150.0,16,4.938,59.208,81.247,5.229,59.208,81.167,0.087,93.663,107.701,1.631,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV337,37.5,75,81.25,5.6,107.23,85.417,9.375,107.54,85.32,20.058,112.331,150.0,16,4.5,58.365,81.243,5.598,58.365,81.141,0.099,94.58,109.912,1.598,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV338,35.5,71,76.917,5.4,101.51,80.861,8.875,101.81,80.77,18.989,106.34,142.0,16,4.438,55.266,76.918,5.4,55.266,76.833,0.093,89.744,103.48,1.566,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV339,37.0,74,80.167,5.5,105.8,84.278,9.25,106.11,84.183,19.791,110.833,148.0,16,4.812,57.598,80.159,5.502,57.598,80.075,0.096,93.271,105.485,1.619,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV340,41.0,82,88.833,5.8,117.23,93.389,10.25,117.58,93.283,21.931,122.815,164.0,16,4.375,64.364,88.834,5.807,64.364,88.748,0.09,102.653,115.145,1.594,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV341,34.5,69,74.75,5.4,98.65,78.583,8.625,98.94,78.495,18.454,103.344,138.0,16,4.688,51.792,74.745,5.403,51.792,74.645,0.102,87.619,102.045,1.604,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV342,28.5,57,61.75,4.35,81.49,64.917,7.125,81.73,64.843,15.244,85.372,114.0,16,5.562,43.677,61.752,4.352,43.677,61.667,0.108,72.14,83.259,1.737,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV343,39.5,79,85.583,6.07,112.94,89.972,9.875,113.28,89.871,21.128,118.322,158.0,16,4.938,61.184,85.573,6.073,61.184,85.47,0.097,100.036,113.473,1.637,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV344,42.5,85,92.083,5.98,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,16,5.125,65.675,92.087,5.984,65.675,91.993,0.09,106.316,122.099,1.66,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV345,33.5,67,72.583,4.89,95.79,76.306,8.375,96.07,76.219,17.919,100.349,134.0,19,7.263,51.808,72.577,4.895,51.808,72.494,0.099,84.271,96.987,1.987,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV346,26.5,53,57.417,4.05,75.77,60.361,6.625,76.0,60.293,14.175,79.381,106.0,16,4.75,40.49,57.413,4.059,40.49,57.344,0.101,67.086,77.231,1.628,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV347,41.5,83,89.917,6.17,118.66,94.528,10.375,119.01,94.421,22.198,124.313,166.0,16,4.625,65.263,89.922,6.17,65.263,89.82,0.095,104.596,118.821,1.649,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV348,47.0,94,101.833,6.75,134.39,107.056,11.75,134.78,106.935,25.14,140.788,188.0,18,7.278,74.485,101.837,6.737,74.485,101.743,0.086,117.849,134.334,1.933,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV349,38.5,77,83.417,5.66,110.09,87.694,9.625,110.41,87.595,20.593,115.326,154.0,22,6.909,57.425,83.421,5.658,57.425,83.342,0.086,96.841,111.352,2.056,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV350,47.5,95,102.917,6.84,135.82,108.194,11.875,136.22,108.072,25.407,142.286,190.0,16,5.0,73.042,102.92,6.838,73.042,102.809,0.087,119.174,133.164,1.66,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV351,41.5,83,89.917,6.07,118.66,94.528,10.375,119.01,94.421,22.198,124.313,166.0,16,4.562,64.354,89.923,6.068,64.354,89.83,0.087,104.363,119.781,1.587,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV352,38.5,77,83.417,5.54,110.09,87.694,9.625,110.41,87.595,20.593,115.326,154.0,16,4.562,59.998,83.424,5.546,59.998,83.336,0.096,96.63,109.335,1.61,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV353,44.0,88,95.333,6.53,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,18,7.222,68.017,95.322,6.528,68.017,95.22,0.094,110.859,134.866,1.921,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV354,43.5,87,94.25,6.28,124.38,99.083,10.875,124.75,98.971,23.268,130.304,174.0,16,4.938,67.413,94.254,6.274,67.413,94.155,0.091,109.175,122.723,1.622,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV355,38.5,77,83.417,5.68,110.09,87.694,9.625,110.41,87.595,20.593,115.326,154.0,16,5.0,60.143,83.414,5.683,60.143,83.33,0.089,96.923,111.28,1.657,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV356,34.5,69,74.75,4.98,98.65,78.583,8.625,98.94,78.495,18.454,103.344,138.0,16,4.812,53.4,74.756,4.983,53.4,74.678,0.091,86.599,97.883,1.618,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV357,38.5,77,83.417,5.76,110.09,87.694,9.625,110.41,87.595,20.593,115.326,154.0,16,4.75,58.981,83.426,5.762,58.981,83.336,0.096,97.178,113.219,1.647,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV358,39.0,78,84.5,5.86,111.52,88.833,9.75,111.84,88.733,20.861,116.824,156.0,16,4.875,60.531,84.5,5.865,60.531,84.399,0.096,98.461,115.721,1.622,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV359,45.0,90,97.5,6.27,128.67,102.5,11.25,129.05,102.384,24.07,134.797,180.0,20,7.1,70.182,97.496,6.273,70.182,97.392,0.089,112.426,126.648,2.042,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV360,47.0,94,101.833,6.55,134.39,107.056,11.75,134.78,106.935,25.14,140.788,188.0,16,5.0,73.315,101.834,6.55,73.315,101.742,0.083,117.38,133.493,1.631,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV361,36.0,72,78.0,5.48,102.94,82.0,9.0,103.24,81.907,19.256,107.838,144.0,16,5.875,55.199,77.997,5.47,55.199,77.901,0.099,91.033,103.264,1.762,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV362,40.5,81,87.75,5.98,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,16,5.375,60.552,87.749,5.984,60.552,87.655,0.093,101.972,116.566,1.694,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV363,39.0,78,84.5,5.78,111.52,88.833,9.75,111.84,88.733,20.861,116.824,156.0,16,4.375,59.606,84.504,5.777,59.606,84.408,0.095,98.256,113.463,1.609,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV364,35.5,71,76.917,5.21,101.51,80.861,8.875,101.81,80.77,18.989,106.34,142.0,16,4.688,55.334,76.919,5.216,55.334,76.84,0.093,89.337,101.879,1.612,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV365,36.5,73,79.083,5.7,104.37,83.139,9.125,104.67,83.045,19.524,109.335,146.0,16,5.938,55.441,79.096,5.698,55.441,78.987,0.103,92.679,106.921,1.726,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV366,38.5,77,83.417,5.58,110.09,87.694,9.625,110.41,87.595,20.593,115.326,154.0,16,4.5,58.17,83.41,5.585,58.17,83.318,0.092,96.693,113.662,1.628,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV367,49.5,99,107.25,6.88,141.54,112.75,12.375,141.95,112.623,26.477,148.277,198.0,16,4.562,76.895,107.251,6.878,76.895,107.153,0.082,123.568,139.771,1.615,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV368,36.5,73,79.083,5.24,104.37,83.139,9.125,104.67,83.045,19.524,109.335,146.0,16,4.688,57.279,79.085,5.243,57.279,79.006,0.09,91.568,104.823,1.635,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV369,33.0,66,71.5,5.18,94.36,75.167,8.25,94.64,75.082,17.651,98.851,132.0,16,4.5,50.083,71.501,5.183,50.083,71.411,0.108,83.858,96.676,1.648,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV370,44.0,88,95.333,6.33,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,16,4.938,68.629,95.329,6.338,68.629,95.23,0.089,110.395,125.84,1.642,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV371,45.0,90,97.5,6.3,128.67,102.5,11.25,129.05,102.384,24.07,134.797,180.0,16,5.562,71.781,97.503,6.294,71.781,97.42,0.084,112.443,128.583,1.704,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV372,39.0,78,84.5,5.65,111.52,88.833,9.75,111.84,88.733,20.861,116.824,156.0,16,4.625,59.87,84.493,5.644,59.87,84.41,0.087,97.878,111.867,1.598,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV373,49.5,99,107.25,7.06,141.54,112.75,12.375,141.95,112.623,26.477,148.277,198.0,16,4.875,76.994,107.261,7.06,76.994,107.143,0.087,124.015,142.333,1.636,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV374,33.5,67,72.583,5.04,95.79,76.306,8.375,96.07,76.219,17.919,100.349,134.0,16,4.812,49.78,72.574,5.043,49.78,72.48,0.1,84.576,96.97,1.642,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV375,36.5,73,79.083,5.29,104.37,83.139,9.125,104.67,83.045,19.524,109.335,146.0,16,4.375,56.554,79.082,5.289,56.554,78.995,0.09,91.655,106.258,1.764,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV376,41.0,82,88.833,6.04,117.23,93.389,10.25,117.58,93.283,21.931,122.815,164.0,16,4.562,62.737,88.838,6.042,62.737,88.747,0.093,103.21,118.965,1.595,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV377,38.0,76,82.333,5.86,108.66,86.556,9.5,108.98,86.458,20.326,113.829,152.0,16,4.875,57.606,82.331,5.855,57.606,82.235,0.097,96.306,109.426,1.649,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV378,43.0,86,93.167,6.49,122.95,97.944,10.75,123.31,97.834,23.0,128.806,172.0,16,5.062,65.311,93.156,6.481,65.311,93.05,0.095,108.585,122.788,1.679,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV379,38.5,77,83.417,5.72,110.09,87.694,9.625,110.41,87.595,20.593,115.326,154.0,16,4.75,58.88,83.41,5.721,58.88,83.318,0.096,97.016,111.295,1.649,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV380,37.0,74,80.167,5.58,105.8,84.278,9.25,106.11,84.183,19.791,110.833,148.0,16,5.312,56.53,80.165,5.579,56.53,80.072,0.096,93.439,108.25,1.704,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV381,45.0,90,97.5,6.57,128.67,102.5,11.25,129.05,102.384,24.07,134.797,180.0,16,5.688,68.492,97.484,6.573,68.492,97.371,0.09,113.106,128.393,1.709,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV382,47.5,95,102.917,6.49,135.82,108.194,11.875,136.22,108.072,25.407,142.286,190.0,16,4.875,75.609,102.917,6.482,75.609,102.828,0.079,118.302,134.124,1.635,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV383,42.5,85,92.083,6.47,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,16,4.812,65.452,92.082,6.469,65.452,91.984,0.096,107.491,126.496,1.657,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV384,42.5,85,92.083,5.99,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,16,4.312,66.714,92.079,5.991,66.714,91.99,0.09,106.322,121.425,1.593,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV385,42.0,84,91.0,6.13,120.09,95.667,10.5,120.45,95.559,22.465,125.811,168.0,16,4.625,65.198,90.997,6.125,65.198,90.906,0.092,105.591,121.29,1.615,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV386,42.5,85,92.083,6.16,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,16,4.75,65.396,92.068,6.157,65.396,91.972,0.09,106.703,121.614,1.606,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV387,45.0,90,97.5,6.26,128.67,102.5,11.25,129.05,102.384,24.07,134.797,180.0,16,5.062,71.218,97.492,6.257,71.218,97.406,0.077,112.309,127.272,1.644,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV388,39.5,79,85.583,5.58,112.94,89.972,9.875,113.28,89.871,21.128,118.322,158.0,16,6.062,62.387,85.584,5.583,62.387,85.501,0.085,98.861,111.461,1.759,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV389,52.0,104,112.667,7.04,148.69,118.444,13.0,149.12,118.311,27.814,155.766,208.0,16,5.625,82.786,112.66,7.047,82.786,112.561,0.078,129.379,147.162,1.696,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV390,38.5,77,83.417,5.6,110.09,87.694,9.625,110.41,87.595,20.593,115.326,154.0,16,4.75,58.383,83.419,5.598,58.383,83.336,0.092,96.712,109.911,1.646,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV391,39.0,78,84.5,5.98,111.52,88.833,9.75,111.84,88.733,20.861,116.824,156.0,16,4.938,58.495,84.494,5.978,58.495,84.392,0.099,98.712,113.581,1.666,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV392,33.0,66,71.5,4.97,94.36,75.167,8.25,94.64,75.082,17.651,98.851,132.0,16,5.062,49.824,71.495,4.973,49.824,71.406,0.102,83.348,99.785,1.655,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV393,52.0,104,112.667,7.37,148.69,118.444,13.0,149.12,118.311,27.814,155.766,208.0,16,5.25,80.919,112.669,7.382,80.919,112.567,0.086,130.236,150.36,1.663,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV394,44.0,88,95.333,6.35,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,16,4.688,69.341,95.342,6.352,69.341,95.238,0.09,110.438,130.34,1.631,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV395,42.5,85,92.083,5.8,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,16,4.625,68.404,92.083,5.797,68.404,92.002,0.081,105.832,121.634,1.614,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV396,41.0,82,88.833,6.09,117.23,93.389,10.25,117.58,93.283,21.931,122.815,164.0,16,4.75,63.374,88.825,6.09,63.374,88.722,0.093,103.321,117.36,1.629,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV397,43.0,86,93.167,6.26,122.95,97.944,10.75,123.31,97.834,23.0,128.806,172.0,16,5.0,66.042,93.159,6.267,66.042,93.064,0.089,108.049,125.034,1.646,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV398,44.0,88,95.333,6.11,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,16,5.5,66.395,95.34,6.121,66.395,95.248,0.084,109.874,125.161,1.719,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV399,39.5,79,85.583,5.99,112.94,89.972,9.875,113.28,89.871,21.128,118.322,158.0,16,5.562,59.519,85.584,5.992,59.519,85.486,0.097,99.838,118.132,1.709,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV400,36.0,72,78.0,5.3,102.94,82.0,9.0,103.24,81.907,19.256,107.838,144.0,16,4.875,55.544,78.005,5.301,55.544,77.916,0.094,90.614,103.97,1.64,2.0,2.0,beta,1000000,Beta,1,0,0
Set 2.2 AD (mid SP)_EV1,46.0,92,99.667,6.45,131.53,104.778,11.5,131.92,104.659,24.605,137.793,184.0,1936,13.227,81.517,107.477,6.938,81.517,107.013,0.424,125.839,152.758,136.581,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 2.2 AD (mid SP)_EV2,40.0,80,86.667,5.71,114.37,91.111,10.0,114.71,91.008,21.396,119.82,160.0,57,8.018,69.884,91.014,6.106,69.884,90.605,0.424,107.182,131.854,4.351,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 2.2 AD (mid SP)_EV3,39.0,78,84.5,5.82,111.52,88.833,9.75,111.84,88.733,20.861,116.824,156.0,442,12.165,67.985,89.788,6.294,67.985,89.338,0.446,106.535,135.073,29.599,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 2.2 AD (mid SP)_EV4,43.5,87,94.25,6.31,124.38,99.083,10.875,124.75,98.971,23.268,130.304,174.0,302,11.517,75.844,99.065,6.74,75.844,98.591,0.438,116.966,146.209,20.422,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 2.2 AD (mid SP)_EV5,46.5,93,100.75,6.83,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,2070,14.932,84.75,109.485,7.221,84.75,108.995,0.431,128.582,163.954,164.992,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 2.2 AD (mid SP)_EV6,41.5,83,89.917,6.23,118.66,94.528,10.375,119.01,94.421,22.198,124.313,166.0,702,13.923,71.819,95.932,6.574,71.819,95.453,0.445,113.372,149.053,54.295,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 2.2 AD (mid SP)_EV7,44.0,88,95.333,6.21,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,173,11.168,78.34,100.865,6.615,78.34,100.407,0.432,118.391,150.108,12.577,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 2.2 AD (mid SP)_EV8,47.5,95,102.917,6.68,135.82,108.194,11.875,136.22,108.072,25.407,142.286,190.0,2196,13.96,84.646,110.636,7.133,84.646,110.157,0.42,129.452,154.842,167.962,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 2.2 AD (mid SP)_EV9,39.0,78,84.5,5.88,111.52,88.833,9.75,111.84,88.733,20.861,116.824,156.0,110,10.064,67.746,89.116,6.24,67.746,88.672,0.451,105.715,130.169,7.986,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 2.2 AD (mid SP)_EV10,48.5,97,105.083,6.63,138.68,110.472,12.125,139.09,110.347,25.942,145.281,194.0,89,8.764,84.334,110.349,7.085,84.334,109.908,0.396,128.926,158.753,6.363,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 2.2 AD (mid SP)_EV11,44.0,88,95.333,6.44,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,600,13.895,75.837,100.883,6.844,75.837,100.412,0.433,119.051,148.527,46.659,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 2.2 AD (mid SP)_EV12,50.0,100,108.333,7.12,142.97,113.889,12.5,143.39,113.76,26.745,149.775,200.0,816,15.113,88.875,116.296,7.541,88.875,115.794,0.411,136.154,166.006,67.042,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 2.2 AD (mid SP)_EV13,42.0,84,91.0,6.17,120.09,95.667,10.5,120.45,95.559,22.465,125.811,168.0,361,11.637,72.519,95.724,6.59,72.519,95.266,0.433,113.197,141.189,24.667,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 2.2 AD (mid SP)_EV14,41.0,82,88.833,6.2,117.23,93.389,10.25,117.58,93.283,21.931,122.815,164.0,360,11.272,72.11,94.322,6.54,72.11,93.838,0.462,111.774,141.054,24.336,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 2.2 AD (mid SP)_EV15,46.0,92,99.667,6.51,131.53,104.778,11.5,131.92,104.659,24.605,137.793,184.0,1260,14.87,82.525,106.857,6.789,82.525,106.406,0.424,124.759,157.2,100.374,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 2.2 AD (mid SP)_EV16,38.5,77,83.417,5.89,110.09,87.694,9.625,110.41,87.595,20.593,115.326,154.0,912,13.239,67.283,89.168,6.261,67.283,88.705,0.464,105.921,134.958,67.964,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 2.2 AD (mid SP)_EV17,44.0,88,95.333,6.45,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,350,12.157,77.299,101.269,6.831,77.299,100.807,0.425,119.322,148.708,24.742,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 2.2 AD (mid SP)_EV18,35.5,71,76.917,5.64,101.51,80.861,8.875,101.81,80.77,18.989,106.34,142.0,140,10.029,59.906,81.13,6.057,59.906,80.651,0.5,97.483,131.7,9.442,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 2.2 AD (mid SP)_EV19,46.5,93,100.75,6.98,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,522,13.994,82.704,108.438,7.267,82.704,107.931,0.435,127.672,161.146,41.44,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
