Filepath,Optimistic,CPM,PERT,PERT SD,PERT (99%),BB/2 Mean,BB/2 SD,BB/2 (99%),Lognormal Mean,Lognormal SD,Lognormal (99%),Pessimistic,Number of Paths,Average Nodes/Path,Sim Min,Sim Mean,Sim SD,Sim Mode,Sim Median,Sim Skewness,Sim 99%,Sim Max,Sim Time (Seconds),a = ml / ,b = ml * ,Activity Distribution,Number of Simulations
Set 4.3 TF (high SP)_EV112,68.0,136,147.333,7.9,194.44,154.889,17.0,195.01,154.714,36.373,203.693,272.0,14,14.357,111.858,147.33,7.891,111.858,147.237,0.073,166.045,188.947,2.262,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV113,56.0,112,121.333,6.46,160.12,127.556,14.0,160.59,127.411,29.954,167.748,224.0,8,16.25,93.605,121.595,6.439,93.605,121.513,0.075,136.853,154.357,1.844,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV114,72.5,145,157.083,8.24,207.3,165.139,18.125,207.91,164.952,38.78,217.173,290.0,8,18.0,121.653,157.089,8.245,121.653,156.992,0.07,176.638,200.706,1.941,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV115,76.5,153,165.75,8.44,218.74,174.25,19.125,219.38,174.053,40.919,229.155,306.0,7,18.0,128.712,165.758,8.446,128.712,165.672,0.066,185.746,208.709,1.839,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV116,65.0,130,140.833,7.41,185.86,148.056,16.25,186.4,147.888,34.768,194.707,260.0,11,15.909,109.262,140.833,7.403,109.262,140.749,0.071,158.386,177.275,2.122,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV117,63.0,126,136.5,7.24,180.14,143.5,15.75,180.67,143.338,33.698,188.716,252.0,12,15.417,104.412,136.509,7.241,104.412,136.406,0.077,153.68,172.159,2.162,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV118,66.0,132,143.0,7.53,188.72,150.333,16.5,189.27,150.163,35.303,197.702,264.0,8,17.5,106.509,143.013,7.542,106.509,142.916,0.074,160.917,181.27,1.935,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV119,70.0,140,151.667,7.98,200.16,159.444,17.5,200.74,159.264,37.442,209.684,280.0,12,16.333,117.105,151.659,7.977,117.105,151.565,0.071,170.57,188.733,2.233,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV120,68.5,137,148.417,7.69,195.87,156.028,17.125,196.44,155.851,36.64,205.191,274.0,14,13.786,113.768,148.42,7.685,113.768,148.327,0.072,166.622,187.742,2.225,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV121,63.5,127,137.583,7.23,181.57,144.639,15.875,182.1,144.475,33.966,190.214,254.0,8,16.25,107.116,137.586,7.238,107.116,137.494,0.073,154.699,173.994,1.869,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV122,71.5,143,154.917,8.04,204.44,162.861,17.875,205.05,162.677,38.245,214.178,286.0,9,16.222,121.452,154.91,8.049,121.452,154.808,0.073,173.985,194.088,2.008,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV123,62.0,124,134.333,7.1,177.28,141.222,15.5,177.8,141.063,33.163,185.72,248.0,7,18.0,104.847,134.336,7.088,104.847,134.254,0.069,151.133,168.233,1.867,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV124,70.5,141,152.75,8.0,201.59,160.583,17.625,202.18,160.402,37.71,211.182,282.0,13,15.385,115.71,152.743,8.003,115.71,152.654,0.07,171.71,191.691,2.295,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV125,48.5,97,105.083,5.94,138.68,110.472,12.125,139.09,110.347,25.942,145.281,194.0,16,14.438,79.817,105.775,5.99,79.817,105.687,0.086,120.024,137.336,2.404,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV126,71.0,142,153.833,7.9,203.01,161.722,17.75,203.61,161.539,37.977,212.68,284.0,11,15.273,119.179,153.844,7.899,119.179,153.746,0.07,172.562,194.26,2.068,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV127,74.5,149,161.417,8.2,213.02,169.694,18.625,213.65,169.503,39.849,223.164,298.0,12,14.667,123.672,161.422,8.205,123.672,161.319,0.07,180.856,203.621,2.102,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV128,68.0,136,147.333,7.73,194.44,154.889,17.0,195.01,154.714,36.373,203.693,272.0,13,14.538,114.691,147.335,7.729,114.691,147.234,0.074,165.719,187.053,2.219,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV129,72.5,145,157.083,8.01,207.3,165.139,18.125,207.91,164.952,38.78,217.173,290.0,13,13.615,123.094,157.072,8.011,123.094,156.979,0.066,176.048,193.666,2.158,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV130,63.5,127,137.583,7.27,181.57,144.639,15.875,182.1,144.475,33.966,190.214,254.0,7,18.0,104.577,137.592,7.265,104.577,137.494,0.076,154.797,174.23,1.835,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV131,66.5,133,144.083,7.57,190.15,151.472,16.625,190.71,151.301,35.57,199.2,266.0,8,18.0,112.176,144.088,7.562,112.176,143.998,0.068,161.945,184.431,1.966,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV132,64.5,129,139.75,7.53,184.43,146.917,16.125,184.97,146.751,34.501,193.209,258.0,6,17.833,107.144,139.759,7.522,107.144,139.671,0.071,157.585,175.995,1.752,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV133,75.0,150,162.5,8.57,214.45,170.833,18.75,215.08,170.64,40.117,224.662,300.0,9,17.444,121.9,162.503,8.57,121.9,162.401,0.074,182.76,203.378,1.988,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV134,75.5,151,163.583,8.33,215.88,171.972,18.875,216.52,171.778,40.384,226.16,302.0,11,16.182,127.536,163.571,8.328,127.536,163.484,0.064,183.273,206.02,2.19,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV135,70.0,140,151.667,7.83,200.16,159.444,17.5,200.74,159.264,37.442,209.684,280.0,12,15.417,115.789,151.666,7.822,115.789,151.569,0.069,170.206,193.306,2.167,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV136,72.0,144,156.0,8.16,205.87,164.0,18.0,206.48,163.815,38.512,215.675,288.0,10,16.5,120.533,155.997,8.155,120.533,155.903,0.067,175.28,195.077,2.024,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV137,69.0,138,149.5,8.07,197.3,157.167,17.25,197.88,156.989,36.908,206.689,276.0,11,15.818,115.743,149.508,8.073,115.743,149.415,0.071,168.647,187.632,2.081,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV138,68.5,137,148.417,7.79,195.87,156.028,17.125,196.44,155.851,36.64,205.191,274.0,11,15.091,113.823,148.422,7.793,113.823,148.335,0.071,166.876,187.561,2.061,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV139,60.5,121,131.083,7.14,172.99,137.806,15.125,173.5,137.65,32.361,181.227,242.0,16,15.0,97.826,131.074,7.139,97.826,130.985,0.076,148.019,167.963,2.432,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV140,68.5,137,148.417,7.85,195.87,156.028,17.125,196.44,155.851,36.64,205.191,274.0,14,15.929,115.544,148.408,7.846,115.544,148.318,0.072,167.04,187.615,2.337,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV141,49.5,99,107.25,5.68,141.54,112.75,12.375,141.95,112.623,26.477,148.277,198.0,9,16.889,82.613,107.258,5.683,82.613,107.186,0.074,120.729,134.692,2.001,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV142,67.5,135,146.25,7.89,193.01,153.75,16.875,193.57,153.576,36.105,202.196,270.0,12,14.75,112.59,146.252,7.888,112.59,146.159,0.07,164.954,183.848,2.134,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV143,69.5,139,150.583,7.83,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,7,18.0,115.71,150.573,7.83,115.71,150.478,0.07,169.103,191.735,1.823,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV144,60.5,121,131.083,6.79,172.99,137.806,15.125,173.5,137.65,32.361,181.227,242.0,11,16.727,99.915,131.075,6.788,99.915,130.995,0.071,147.12,164.659,2.176,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV145,75.5,151,163.583,8.41,215.88,171.972,18.875,216.52,171.778,40.384,226.16,302.0,7,18.0,125.799,163.59,8.406,125.799,163.495,0.064,183.461,205.144,1.848,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV146,54.5,109,118.083,6.65,155.84,124.139,13.625,156.29,123.999,29.152,163.254,218.0,11,17.0,89.222,119.166,6.469,89.222,119.07,0.082,134.501,151.632,2.157,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV147,62.0,124,134.333,7.5,177.28,141.222,15.5,177.8,141.063,33.163,185.72,248.0,13,15.385,103.259,134.911,7.377,103.259,134.813,0.081,152.444,172.005,2.209,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV148,57.0,114,123.5,6.72,162.98,129.833,14.25,163.46,129.687,30.489,170.743,228.0,11,15.364,94.632,123.501,6.712,94.632,123.413,0.076,139.402,155.037,2.145,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV149,54.5,109,118.083,6.6,155.84,124.139,13.625,156.29,123.999,29.152,163.254,218.0,12,16.333,88.743,118.108,6.587,88.743,118.015,0.081,133.747,149.708,2.231,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV150,65.0,130,140.833,7.39,185.86,148.056,16.25,186.4,147.888,34.768,194.707,260.0,16,14.5,106.994,140.857,7.379,106.994,140.762,0.078,158.37,176.921,2.417,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV151,70.0,140,151.667,8.02,200.16,159.444,17.5,200.74,159.264,37.442,209.684,280.0,12,16.917,115.323,151.843,7.999,115.323,151.753,0.065,170.755,190.733,2.241,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV152,61.5,123,133.25,6.91,175.85,140.083,15.375,176.37,139.925,32.896,184.223,246.0,16,13.688,103.516,133.246,6.908,103.516,133.161,0.071,149.633,169.508,2.379,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV153,61.5,123,133.25,6.95,175.85,140.083,15.375,176.37,139.925,32.896,184.223,246.0,16,14.375,104.896,133.253,6.95,104.896,133.168,0.072,149.758,168.19,2.408,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV154,69.5,139,150.583,7.9,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,13,14.0,114.685,150.579,7.902,114.685,150.474,0.076,169.345,191.749,2.174,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV155,65.0,130,140.833,7.11,185.86,148.056,16.25,186.4,147.888,34.768,194.707,260.0,9,16.889,111.419,140.835,7.108,111.419,140.751,0.067,157.648,173.391,1.967,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV156,69.5,139,150.583,7.68,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,7,18.0,115.211,150.585,7.675,115.211,150.507,0.064,168.749,189.513,1.821,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV157,60.0,120,130.0,7.18,171.56,136.667,15.0,172.07,136.512,32.094,179.729,240.0,13,15.846,99.869,130.008,7.18,99.869,129.916,0.078,147.053,164.991,2.276,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV158,89.0,178,192.833,9.62,254.48,202.722,22.25,255.23,202.493,47.605,266.599,356.0,14,13.929,149.981,192.827,9.641,149.981,192.729,0.059,215.586,237.305,2.24,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV159,71.5,143,154.917,8.14,204.44,162.861,17.875,205.05,162.677,38.245,214.178,286.0,11,15.273,117.843,154.921,8.127,117.843,154.819,0.071,174.162,194.747,2.087,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV160,62.5,125,135.417,7.23,178.71,142.361,15.625,179.24,142.2,33.431,187.218,250.0,11,15.0,103.782,135.407,7.23,103.782,135.317,0.071,152.546,172.213,2.073,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV161,52.5,105,113.75,6.18,150.12,119.583,13.125,150.56,119.448,28.082,157.263,210.0,12,14.0,86.673,113.752,6.189,86.673,113.666,0.08,128.43,144.431,2.126,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV162,79.0,158,171.167,8.46,225.89,179.944,19.75,226.55,179.741,42.256,236.644,316.0,11,15.182,134.159,171.167,8.453,134.159,171.078,0.062,191.121,212.579,2.045,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV163,68.5,137,148.417,7.93,195.87,156.028,17.125,196.44,155.851,36.64,205.191,274.0,16,12.25,115.652,148.422,7.931,115.652,148.313,0.075,167.212,190.799,2.236,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV164,67.0,134,145.167,8.05,191.58,152.611,16.75,192.14,152.439,35.838,200.698,268.0,12,16.417,112.015,146.155,7.94,112.015,146.067,0.072,164.972,184.588,2.218,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV165,60.5,121,131.083,6.98,172.99,137.806,15.125,173.5,137.65,32.361,181.227,242.0,14,13.286,100.324,131.077,6.984,100.324,130.987,0.073,147.641,165.899,2.155,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV166,82.0,164,177.667,8.88,234.47,186.778,20.5,235.16,186.567,43.861,245.63,328.0,12,16.0,136.171,177.642,8.886,136.171,177.538,0.066,198.711,222.334,2.186,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV167,69.5,139,150.583,8.1,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,13,14.077,115.374,150.592,8.113,115.374,150.497,0.073,169.818,190.645,2.16,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV168,58.5,117,126.75,6.8,167.27,133.25,14.625,167.76,133.099,31.291,175.236,234.0,13,14.231,97.138,126.759,6.798,97.138,126.678,0.07,142.856,158.94,2.161,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV169,71.5,143,154.917,7.92,204.44,162.861,17.875,205.05,162.677,38.245,214.178,286.0,11,15.364,120.612,154.912,7.922,120.612,154.818,0.068,173.693,193.939,2.046,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV170,72.0,144,156.0,8.08,205.87,164.0,18.0,206.48,163.815,38.512,215.675,288.0,9,16.444,113.212,156.002,8.08,113.212,155.904,0.073,175.148,195.031,2.005,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV171,67.5,135,146.25,7.7,193.01,153.75,16.875,193.57,153.576,36.105,202.196,270.0,8,17.75,110.686,146.235,7.699,110.686,146.153,0.067,164.468,187.325,1.892,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV172,67.0,134,145.167,7.94,191.58,152.611,16.75,192.14,152.439,35.838,200.698,268.0,11,16.091,110.668,145.164,7.94,110.668,145.054,0.071,163.961,182.884,2.12,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV173,65.0,130,140.833,7.54,185.86,148.056,16.25,186.4,147.888,34.768,194.707,260.0,8,17.625,107.734,140.954,7.522,107.734,140.862,0.071,158.778,175.21,1.914,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV174,56.5,113,122.417,6.7,161.55,128.694,14.125,162.03,128.549,30.221,169.245,226.0,13,16.231,92.463,122.413,6.698,92.463,122.331,0.074,138.286,158.125,2.254,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV175,55.0,110,119.167,6.44,157.27,125.278,13.75,157.73,125.136,29.419,164.752,220.0,10,16.9,90.536,119.163,6.452,90.536,119.072,0.081,134.468,149.748,2.106,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV176,65.0,130,140.833,7.41,185.86,148.056,16.25,186.4,147.888,34.768,194.707,260.0,14,16.714,110.1,140.835,7.406,110.1,140.741,0.071,158.357,180.129,2.404,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV177,72.0,144,156.0,8.38,205.87,164.0,18.0,206.48,163.815,38.512,215.675,288.0,13,17.0,118.974,155.981,8.383,118.974,155.88,0.071,175.837,196.113,2.334,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV178,75.0,150,162.5,8.33,214.45,170.833,18.75,215.08,170.64,40.117,224.662,300.0,10,17.8,123.755,162.505,8.327,123.755,162.413,0.069,182.255,205.767,2.079,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV179,50.0,100,108.333,5.81,142.97,113.889,12.5,143.39,113.76,26.745,149.775,200.0,10,18.5,82.938,108.464,5.764,82.938,108.383,0.079,122.156,136.634,2.13,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV180,69.5,139,150.583,7.67,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,8,17.375,115.323,150.586,7.67,115.323,150.495,0.07,168.756,189.496,1.9,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV181,59.5,119,128.917,7.08,170.13,135.528,14.875,170.63,135.375,31.826,178.232,238.0,14,15.857,98.808,128.975,7.059,98.808,128.887,0.073,145.676,163.67,2.331,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV182,63.5,127,137.583,7.4,181.57,144.639,15.875,182.1,144.475,33.966,190.214,254.0,10,16.2,105.765,137.589,7.396,105.765,137.5,0.072,155.091,175.44,2.048,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV183,61.0,122,132.167,7.23,174.42,138.944,15.25,174.93,138.787,32.628,182.725,244.0,10,16.4,102.075,132.163,7.221,102.075,132.069,0.075,149.262,166.687,2.053,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV184,58.5,117,126.75,7.1,167.27,133.25,14.625,167.76,133.099,31.291,175.236,234.0,14,14.143,97.452,126.75,7.095,97.452,126.656,0.077,143.595,162.857,2.264,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV185,61.5,123,133.25,7.3,175.85,140.083,15.375,176.37,139.925,32.896,184.223,246.0,13,15.077,100.52,133.253,7.308,100.52,133.159,0.08,150.611,169.186,2.185,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV186,83.5,167,180.917,9.15,238.76,190.194,20.875,239.46,189.98,44.663,250.124,334.0,13,14.231,138.921,180.93,9.149,138.921,180.831,0.065,202.571,226.277,2.164,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV187,69.5,139,150.583,8.0,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,17,14.647,116.487,150.581,8.0,116.487,150.487,0.071,169.506,188.797,2.484,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV188,66.0,132,143.0,7.53,188.72,150.333,16.5,189.27,150.163,35.303,197.702,264.0,13,16.0,109.069,143.045,7.514,109.069,142.942,0.077,160.845,180.677,2.301,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV189,63.5,127,137.583,7.41,181.57,144.639,15.875,182.1,144.475,33.966,190.214,254.0,11,17.545,104.737,137.577,7.411,104.737,137.493,0.073,155.175,175.802,2.16,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV190,59.5,119,128.917,6.72,170.13,135.528,14.875,170.63,135.375,31.826,178.232,238.0,9,17.667,98.878,128.918,6.727,98.878,128.824,0.074,144.876,162.467,2.024,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV191,68.5,137,148.417,8.18,195.87,156.028,17.125,196.44,155.851,36.64,205.191,274.0,12,16.0,111.34,148.418,8.183,111.34,148.311,0.072,167.785,189.885,2.191,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV192,58.0,116,125.667,6.8,165.84,132.111,14.5,166.33,131.962,31.024,173.739,232.0,14,13.5,95.351,125.671,6.801,95.351,125.585,0.076,141.803,157.843,2.192,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV193,74.0,148,160.333,8.12,211.59,168.556,18.5,212.21,168.365,39.582,221.666,296.0,12,15.0,124.066,160.333,8.125,124.066,160.246,0.068,179.594,204.269,2.11,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV194,62.5,125,135.417,7.33,178.71,142.361,15.625,179.24,142.2,33.431,187.218,250.0,11,16.182,101.461,135.425,7.329,101.461,135.329,0.078,152.814,169.445,2.118,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV195,63.0,126,136.5,7.36,180.14,143.5,15.75,180.67,143.338,33.698,188.716,252.0,12,14.75,105.648,136.51,7.36,105.648,136.418,0.075,154.005,174.94,2.137,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV196,69.5,139,150.583,7.83,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,12,15.333,117.512,150.575,7.832,117.512,150.473,0.074,169.168,188.732,2.162,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV197,74.5,149,161.417,8.07,213.02,169.694,18.625,213.65,169.503,39.849,223.164,298.0,11,14.818,126.075,161.387,8.069,126.075,161.302,0.07,180.512,200.16,2.054,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV198,61.0,122,132.167,7.19,174.42,138.944,15.25,174.93,138.787,32.628,182.725,244.0,12,15.583,97.912,132.169,7.202,97.912,132.071,0.075,149.275,166.551,2.174,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV199,66.0,132,143.0,7.47,188.72,150.333,16.5,189.27,150.163,35.303,197.702,264.0,14,13.571,109.154,142.994,7.474,109.154,142.903,0.072,160.711,180.401,2.194,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV200,51.5,103,111.583,5.99,147.26,117.306,12.875,147.69,117.173,27.547,154.268,206.0,14,13.286,85.203,111.578,5.994,85.203,111.496,0.076,125.759,140.152,2.213,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV201,68.5,137,148.417,7.55,195.87,156.028,17.125,196.44,155.851,36.64,205.191,274.0,7,14.143,114.835,148.412,7.546,114.835,148.326,0.067,166.264,183.895,1.724,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV202,69.5,139,150.583,7.77,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,7,14.0,116.62,150.573,7.789,116.62,150.481,0.07,169.019,189.13,1.723,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV203,55.5,111,120.25,6.81,158.69,126.417,13.875,159.16,126.274,29.687,166.25,222.0,7,14.143,90.783,120.253,6.81,90.783,120.151,0.081,136.396,153.509,1.725,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV204,79.0,158,171.167,8.82,225.89,179.944,19.75,226.55,179.741,42.256,236.644,316.0,7,14.143,132.031,171.176,8.806,132.031,171.082,0.063,192.039,212.667,1.735,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV205,70.5,141,152.75,7.78,201.59,160.583,17.625,202.18,160.402,37.71,211.182,282.0,7,14.143,117.345,152.759,7.777,117.345,152.673,0.064,171.191,190.894,1.724,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV206,59.0,118,127.833,7.13,168.7,134.389,14.75,169.2,134.237,31.559,176.734,236.0,8,13.375,96.545,127.84,7.145,96.545,127.749,0.075,144.769,161.027,1.798,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV207,75.5,151,163.583,8.29,215.88,171.972,18.875,216.52,171.778,40.384,226.16,302.0,7,14.143,128.289,163.585,8.279,128.289,163.493,0.064,183.165,206.347,1.712,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV208,73.0,146,158.167,8.17,208.73,166.278,18.25,209.35,166.09,39.047,218.671,292.0,9,12.222,123.797,158.177,8.172,123.797,158.083,0.068,177.539,200.862,1.835,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV209,63.5,127,137.583,7.46,181.57,144.639,15.875,182.1,144.475,33.966,190.214,254.0,9,12.667,106.349,137.585,7.457,106.349,137.498,0.077,155.224,175.402,1.806,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV210,69.5,139,150.583,8.07,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,11,12.0,111.065,150.567,8.066,111.065,150.467,0.072,169.696,192.166,1.911,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV211,69.0,138,149.5,7.73,197.3,157.167,17.25,197.88,156.989,36.908,206.689,276.0,10,13.0,112.914,149.499,7.727,112.914,149.407,0.068,167.785,189.969,1.943,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV212,71.0,142,153.833,8.05,203.01,161.722,17.75,203.61,161.539,37.977,212.68,284.0,7,14.143,116.421,153.823,8.048,116.421,153.721,0.07,172.896,193.361,1.737,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV213,66.0,132,143.0,7.4,188.72,150.333,16.5,189.27,150.163,35.303,197.702,264.0,7,14.143,110.809,142.988,7.396,110.809,142.898,0.069,160.49,177.522,1.718,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV214,69.0,138,149.5,7.89,197.3,157.167,17.25,197.88,156.989,36.908,206.689,276.0,9,13.667,114.832,149.505,7.898,114.832,149.419,0.068,168.24,188.532,1.844,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV215,68.0,136,147.333,7.79,194.44,154.889,17.0,195.01,154.714,36.373,203.693,272.0,7,14.0,110.492,147.332,7.787,110.492,147.236,0.071,165.792,187.793,1.736,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV216,63.0,126,136.5,7.55,180.14,143.5,15.75,180.67,143.338,33.698,188.716,252.0,10,12.1,104.85,136.49,7.55,104.85,136.398,0.073,154.371,172.513,1.874,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV217,68.5,137,148.417,7.68,195.87,156.028,17.125,196.44,155.851,36.64,205.191,274.0,7,14.143,113.885,148.427,7.676,113.885,148.332,0.07,166.616,187.294,1.708,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV218,68.5,137,148.417,7.73,195.87,156.028,17.125,196.44,155.851,36.64,205.191,274.0,8,13.75,116.786,148.416,7.719,116.786,148.326,0.07,166.717,187.641,1.81,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV219,78.5,157,170.083,8.69,224.46,178.806,19.625,225.12,178.604,41.989,235.146,314.0,9,14.778,132.754,170.09,8.696,132.754,169.994,0.069,190.737,211.552,1.868,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV220,59.0,118,127.833,7.08,168.7,134.389,14.75,169.2,134.237,31.559,176.734,236.0,7,14.0,96.98,127.83,7.079,96.98,127.73,0.08,144.62,165.925,1.728,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV221,54.0,108,117.0,6.65,154.41,123.0,13.5,154.86,122.861,28.884,161.757,216.0,10,12.0,86.986,117.006,6.652,86.986,116.916,0.078,132.802,149.089,1.859,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV222,63.5,127,137.583,7.34,181.57,144.639,15.875,182.1,144.475,33.966,190.214,254.0,9,11.889,106.711,137.586,7.343,106.711,137.499,0.072,154.999,173.057,1.826,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV223,64.0,128,138.667,7.18,183.0,145.778,16.0,183.54,145.613,34.233,191.711,256.0,7,14.143,107.434,138.664,7.17,107.434,138.583,0.068,155.654,172.459,1.725,2.0,2.0,beta,1000000
Set 4.3 TF (high SP)_EV224,69.5,139,150.583,7.74,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,7,14.0,113.599,150.569,7.74,113.599,150.468,0.072,168.914,189.575,1.752,2.0,2.0,beta,1000000
