Filepath,Optimistic,CPM,PERT,PERT SD,PERT (99%),BB/2 Mean,BB/2 SD,BB/2 (99%),Lognormal Mean,Lognormal SD,Lognormal (99%),Pessimistic,Number of Paths,Average Nodes/Path,Sim Min,Sim Mean,Sim SD,Sim Mode,Sim Median,Sim Skewness,Sim 99%,Sim Max,Sim Time (Seconds),a = ml / ,b = ml * ,Activity Distribution,Number of Simulations
Set 1 SP_EV117,15.0,30,32.5,3.67,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60.0,35,4.514,23.711,35.004,3.912,23.711,34.551,0.776,46.311,86.165,2.776,2.0,2.0,lognormal,1000000
Set 1 SP_EV118,16.0,32,34.667,3.67,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,44,5.455,25.616,36.899,3.862,25.616,36.47,0.732,47.942,73.936,3.359,2.0,2.0,lognormal,1000000
Set 1 SP_EV119,21.0,42,45.5,4.61,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,107,5.579,32.726,48.108,4.83,32.726,47.602,0.67,61.725,86.834,6.437,2.0,2.0,lognormal,1000000
Set 1 SP_EV120,21.0,42,45.5,4.74,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,63,5.921,32.916,49.213,4.932,32.916,48.726,0.627,62.947,89.792,4.239,2.0,2.0,lognormal,1000000
Set 1 SP_EV121,14.5,29,31.417,3.49,41.46,33.028,3.625,41.58,32.99,7.756,43.435,58.0,22,3.727,21.59,32.993,3.735,21.59,32.577,0.731,43.666,69.607,2.308,2.0,2.0,lognormal,1000000
Set 1 SP_EV122,20.0,40,43.333,4.54,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,131,5.87,33.434,47.921,4.598,33.434,47.401,0.738,61.105,85.112,6.884,2.0,2.0,lognormal,1000000
Set 1 SP_EV123,18.5,37,40.083,4.15,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,97,5.897,30.851,43.698,4.277,30.851,43.262,0.659,55.725,79.132,5.473,2.0,2.0,lognormal,1000000
Set 1 SP_EV124,19.0,38,41.167,4.29,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,23,4.522,29.116,43.313,4.553,29.116,42.839,0.668,56.12,86.125,2.455,2.0,2.0,lognormal,1000000
Set 1 SP_EV125,21.0,42,45.5,4.47,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,59,5.085,33.553,48.624,4.735,33.553,48.162,0.621,61.808,90.017,3.801,2.0,2.0,lognormal,1000000
Set 1 SP_EV126,20.0,40,43.333,4.65,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,93,6.473,31.798,46.825,4.822,31.798,46.323,0.673,60.411,97.39,5.485,2.0,2.0,lognormal,1000000
Set 1 SP_EV127,15.5,31,33.583,3.98,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62.0,283,6.488,28.125,39.337,3.848,28.125,38.88,0.802,50.568,72.743,13.299,2.0,2.0,lognormal,1000000
Set 1 SP_EV128,21.5,43,46.583,4.62,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86.0,206,6.684,36.735,52.42,4.859,36.735,51.913,0.675,66.174,91.194,10.503,2.0,2.0,lognormal,1000000
Set 1 SP_EV129,23.0,46,49.833,5.16,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92.0,323,6.279,38.586,55.133,5.218,38.586,54.606,0.649,69.744,109.256,14.711,2.0,2.0,lognormal,1000000
Set 1 SP_EV130,17.0,34,36.833,3.69,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,79,6.203,28.218,39.858,3.789,28.218,39.44,0.731,50.687,73.738,4.892,2.0,2.0,lognormal,1000000
Set 1 SP_EV131,19.0,38,41.167,4.2,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,86,5.698,29.65,43.481,4.432,29.65,43.038,0.654,55.913,81.809,5.111,2.0,2.0,lognormal,1000000
Set 1 SP_EV132,20.0,40,43.333,4.43,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,78,6.231,32.87,47.025,4.594,32.87,46.54,0.684,60.002,92.683,4.845,2.0,2.0,lognormal,1000000
Set 1 SP_EV133,19.0,38,41.167,4.24,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,24,3.625,28.403,43.227,4.538,28.403,42.761,0.665,56.012,89.025,2.308,2.0,2.0,lognormal,1000000
Set 1 SP_EV134,21.0,42,45.5,4.81,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,42,5.595,33.891,49.74,5.147,33.891,49.231,0.629,64.099,91.108,3.321,2.0,2.0,lognormal,1000000
Set 1 SP_EV135,21.0,42,45.5,4.44,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,100,5.78,33.885,49.96,4.645,33.885,49.521,0.612,62.887,91.098,5.586,2.0,2.0,lognormal,1000000
Set 1 SP_EV136,16.5,33,35.75,4.12,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,57,4.965,26.251,38.513,4.175,26.251,38.026,0.765,50.548,76.46,3.675,2.0,2.0,lognormal,1000000
Set 1 SP_EV137,19.0,38,41.167,4.26,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,25,4.76,29.512,43.411,4.534,29.512,42.935,0.684,56.216,88.559,2.587,2.0,2.0,lognormal,1000000
Set 1 SP_EV138,23.0,46,49.833,4.83,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92.0,70,5.171,35.293,52.687,5.16,35.293,52.204,0.6,66.983,94.137,4.197,2.0,2.0,lognormal,1000000
Set 1 SP_EV139,15.0,30,32.5,3.54,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60.0,23,3.696,22.865,34.274,3.786,22.865,33.861,0.7,45.0,69.442,2.28,2.0,2.0,lognormal,1000000
Set 1 SP_EV140,22.0,44,47.667,4.96,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,238,6.559,36.226,52.089,5.051,36.226,51.565,0.662,66.278,94.791,11.626,2.0,2.0,lognormal,1000000
Set 1 SP_EV141,17.0,34,36.833,4.11,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,53,5.396,27.913,40.495,4.348,27.913,40.004,0.739,52.961,79.144,3.722,2.0,2.0,lognormal,1000000
Set 1 SP_EV142,24.5,49,53.083,5.14,70.05,55.806,6.125,70.26,55.742,13.105,73.39,98.0,295,6.475,41.875,58.32,5.253,41.875,57.817,0.619,72.894,102.645,13.807,2.0,2.0,lognormal,1000000
Set 1 SP_EV143,14.0,28,30.333,4.06,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56.0,58,5.017,20.883,32.557,4.093,20.883,32.002,0.884,44.662,67.703,3.683,2.0,2.0,lognormal,1000000
Set 1 SP_EV144,15.5,31,33.583,3.85,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62.0,27,4.037,23.324,35.289,4.104,23.324,34.811,0.751,47.069,72.968,2.435,2.0,2.0,lognormal,1000000
Set 1 SP_EV145,19.0,38,41.167,4.18,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,161,5.988,30.236,43.392,4.43,30.236,42.937,0.658,55.803,83.416,8.073,2.0,2.0,lognormal,1000000
Set 1 SP_EV146,22.0,44,47.667,4.7,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,43,5.605,33.811,50.126,5.023,33.811,49.642,0.618,64.106,89.104,3.485,2.0,2.0,lognormal,1000000
Set 1 SP_EV147,22.0,44,47.667,4.99,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,233,6.498,37.519,53.095,5.13,37.519,52.567,0.65,67.442,111.846,11.392,2.0,2.0,lognormal,1000000
Set 1 SP_EV148,17.0,34,36.833,3.69,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,25,3.52,26.284,38.678,3.95,26.284,38.301,0.615,49.692,76.712,2.26,2.0,2.0,lognormal,1000000
Set 1 SP_EV149,13.5,27,29.25,3.01,38.6,30.75,3.375,38.71,30.715,7.221,40.439,54.0,57,5.263,22.33,31.653,3.194,22.33,31.298,0.751,40.811,60.066,3.804,2.0,2.0,lognormal,1000000
Set 1 SP_EV150,17.0,34,36.833,3.98,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,45,5.067,27.528,39.288,4.091,27.528,38.82,0.742,51.0,84.353,3.279,2.0,2.0,lognormal,1000000
Set 1 SP_EV151,18.0,36,39.0,3.94,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,63,5.429,28.24,41.396,4.058,28.24,40.952,0.722,52.942,89.975,4.08,2.0,2.0,lognormal,1000000
Set 1 SP_EV152,12.5,25,27.083,2.9,35.74,28.472,3.125,35.85,28.44,6.686,37.444,50.0,26,4.269,19.465,28.69,3.051,19.465,28.347,0.751,37.465,60.726,2.492,2.0,2.0,lognormal,1000000
Set 1 SP_EV153,21.5,43,46.583,4.68,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86.0,32,5.406,33.264,49.524,5.041,33.264,49.023,0.637,63.567,91.714,2.977,2.0,2.0,lognormal,1000000
Set 1 SP_EV154,15.5,31,33.583,3.68,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62.0,132,6.455,25.835,37.375,3.549,25.835,36.982,0.751,47.589,72.259,7.349,2.0,2.0,lognormal,1000000
Set 1 SP_EV155,20.0,40,43.333,4.2,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,126,6.143,33.37,48.054,4.461,33.37,47.605,0.66,60.601,85.405,6.572,2.0,2.0,lognormal,1000000
Set 1 SP_EV156,17.0,34,36.833,3.95,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,46,5.348,25.924,38.842,4.219,25.924,38.399,0.675,50.719,76.171,3.478,2.0,2.0,lognormal,1000000
Set 1 SP_EV157,19.5,39,42.25,4.22,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,51,4.627,30.311,44.369,4.513,30.311,43.934,0.605,56.881,83.337,3.406,2.0,2.0,lognormal,1000000
Set 1 SP_EV158,17.5,35,37.917,3.86,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,40,5.35,28.301,41.227,4.06,28.301,40.812,0.673,52.663,77.038,3.315,2.0,2.0,lognormal,1000000
Set 1 SP_EV159,16.5,33,35.75,3.75,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,32,4.875,25.363,37.873,3.97,25.363,37.472,0.65,48.986,69.128,2.882,2.0,2.0,lognormal,1000000
Set 1 SP_EV160,15.0,30,32.5,3.62,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60.0,51,5.667,24.702,35.112,3.624,24.702,34.669,0.798,45.65,66.33,3.735,2.0,2.0,lognormal,1000000
Set 1 SP_EV161,19.5,39,42.25,4.21,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,97,5.67,33.171,47.151,4.387,33.171,46.692,0.672,59.544,86.208,5.56,2.0,2.0,lognormal,1000000
Set 1 SP_EV162,17.0,34,36.833,4.05,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,80,5.763,25.967,39.769,4.251,25.967,39.309,0.698,51.838,74.107,4.895,2.0,2.0,lognormal,1000000
Set 1 SP_EV163,21.0,42,45.5,4.57,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,45,5.622,32.706,47.932,4.846,32.706,47.454,0.625,61.435,89.819,3.578,2.0,2.0,lognormal,1000000
Set 1 SP_EV164,18.5,37,40.083,4.53,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,313,6.588,29.473,44.5,4.681,29.473,43.974,0.726,57.853,99.5,13.453,2.0,2.0,lognormal,1000000
Set 1 SP_EV165,22.0,44,47.667,4.61,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,199,6.447,36.157,51.638,4.882,36.157,51.159,0.626,65.235,94.173,9.048,2.0,2.0,lognormal,1000000
Set 1 SP_EV166,16.5,33,35.75,3.65,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,23,3.348,25.309,37.545,3.898,25.309,37.149,0.672,48.533,72.455,2.006,2.0,2.0,lognormal,1000000
Set 1 SP_EV167,17.5,35,37.917,4.45,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,192,6.344,30.724,43.243,4.209,30.724,42.757,0.77,55.42,83.954,8.681,2.0,2.0,lognormal,1000000
Set 1 SP_EV168,13.0,26,28.167,2.92,37.17,29.611,3.25,37.28,29.578,6.954,38.941,52.0,36,4.222,19.953,29.581,3.112,19.953,29.259,0.685,38.368,58.183,2.542,2.0,2.0,lognormal,1000000
Set 1 SP_EV169,19.0,38,41.167,4.18,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,52,5.038,29.744,43.325,4.449,29.744,42.867,0.657,55.826,76.739,3.22,2.0,2.0,lognormal,1000000
Set 1 SP_EV170,17.5,35,37.917,4.28,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,28,4.0,26.405,40.054,4.57,26.405,39.537,0.735,53.106,79.715,2.263,2.0,2.0,lognormal,1000000
Set 1 SP_EV171,21.5,43,46.583,4.55,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86.0,242,6.145,35.671,50.524,4.651,35.671,50.053,0.653,63.57,93.721,10.171,2.0,2.0,lognormal,1000000
Set 1 SP_EV172,17.0,34,36.833,4.03,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,80,5.075,27.743,39.687,4.071,27.743,39.234,0.728,51.328,79.723,4.246,2.0,2.0,lognormal,1000000
Set 1 SP_EV173,18.5,37,40.083,3.91,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,67,5.194,29.619,42.731,4.137,29.619,42.325,0.632,54.269,80.001,3.742,2.0,2.0,lognormal,1000000
Set 1 SP_EV174,15.5,31,33.583,3.98,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62.0,194,6.474,26.312,38.432,4.096,26.312,37.927,0.809,50.402,76.091,8.524,2.0,2.0,lognormal,1000000
Set 1 SP_EV175,18.5,37,40.083,4.64,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,62,5.161,29.046,43.336,4.732,29.046,42.803,0.728,56.894,85.638,3.495,2.0,2.0,lognormal,1000000
Set 1 SP_EV176,23.5,47,50.917,4.97,67.2,53.528,5.875,67.39,53.467,12.57,70.394,94.0,29,4.207,36.459,53.472,5.322,36.459,52.977,0.599,68.185,97.739,2.341,2.0,2.0,lognormal,1000000
Set 1 SP_EV177,14.0,28,30.333,3.2,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56.0,50,4.9,21.834,32.252,3.362,21.834,31.868,0.764,41.925,63.867,3.082,2.0,2.0,lognormal,1000000
Set 1 SP_EV178,18.5,37,40.083,4.51,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,97,5.062,28.605,42.441,4.709,28.605,41.919,0.709,55.85,80.695,4.522,2.0,2.0,lognormal,1000000
Set 1 SP_EV179,15.0,30,32.5,3.22,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60.0,25,3.92,23.198,34.169,3.445,23.198,33.837,0.614,43.73,63.792,2.151,2.0,2.0,lognormal,1000000
Set 1 SP_EV180,21.0,42,45.5,4.4,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,38,4.895,32.656,48.073,4.713,32.656,47.643,0.592,61.14,84.714,2.714,2.0,2.0,lognormal,1000000
Set 1 SP_EV181,11.5,23,24.917,3.61,32.88,26.194,2.875,32.98,26.165,6.151,34.448,46.0,42,4.714,19.451,28.958,3.566,19.451,28.446,1.001,39.825,72.294,2.805,2.0,2.0,lognormal,1000000
Set 1 SP_EV182,18.0,36,39.0,3.95,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,28,4.429,28.271,41.398,4.193,28.271,40.981,0.629,53.079,75.964,2.3,2.0,2.0,lognormal,1000000
Set 1 SP_EV183,17.0,34,36.833,3.91,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,39,5.077,25.56,38.882,4.152,25.56,38.452,0.657,50.496,75.173,2.889,2.0,2.0,lognormal,1000000
Set 1 SP_EV184,14.5,29,31.417,3.15,41.46,33.028,3.625,41.58,32.99,7.756,43.435,58.0,40,4.7,22.752,33.033,3.355,22.752,32.691,0.652,42.445,69.497,2.805,2.0,2.0,lognormal,1000000
Set 1 SP_EV185,24.5,49,53.083,5.08,70.05,55.806,6.125,70.26,55.742,13.105,73.39,98.0,264,7.125,41.591,59.071,5.262,41.591,58.575,0.6,73.653,100.782,11.886,2.0,2.0,lognormal,1000000
Set 1 SP_EV186,18.5,37,40.083,4.15,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,106,5.934,29.734,43.413,4.371,29.734,42.96,0.663,55.69,80.649,5.381,2.0,2.0,lognormal,1000000
Set 1 SP_EV187,16.0,32,34.667,3.79,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,34,4.529,24.57,36.548,4.01,24.57,36.115,0.7,47.93,71.684,2.511,2.0,2.0,lognormal,1000000
Set 1 SP_EV188,20.0,40,43.333,4.21,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,29,4.448,31.199,45.516,4.5,31.199,45.105,0.588,57.937,86.268,2.32,2.0,2.0,lognormal,1000000
Set 1 SP_EV189,18.0,36,39.0,3.98,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,103,5.961,29.303,41.628,4.151,29.303,41.179,0.709,53.422,89.257,5.286,2.0,2.0,lognormal,1000000
Set 1 SP_EV190,18.0,36,39.0,4.11,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,130,5.785,30.861,42.947,3.941,30.861,42.501,0.746,54.292,78.328,5.949,2.0,2.0,lognormal,1000000
Set 1 SP_EV191,18.5,37,40.083,4.04,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,173,6.434,32.119,44.457,4.027,32.119,44.023,0.722,55.943,83.179,8.004,2.0,2.0,lognormal,1000000
Set 1 SP_EV192,21.0,42,45.5,4.72,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,139,5.95,35.487,49.908,4.75,35.487,49.421,0.661,63.295,91.789,6.32,2.0,2.0,lognormal,1000000
Set 1 SP_EV193,21.0,42,45.5,4.44,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,226,6.513,33.973,48.438,4.67,33.973,47.969,0.642,61.488,95.273,9.623,2.0,2.0,lognormal,1000000
Set 1 SP_EV194,30.0,60,65.0,6.12,85.78,68.333,7.5,86.03,68.256,16.047,89.865,120.0,468,7.256,52.011,72.675,6.36,52.011,72.101,0.568,90.118,117.047,20.396,2.0,2.0,lognormal,1000000
Set 1 SP_EV195,12.5,25,27.083,3.21,35.74,28.472,3.125,35.85,28.44,6.686,37.444,50.0,38,4.974,19.541,29.293,3.338,19.541,28.876,0.862,39.145,66.232,2.75,2.0,2.0,lognormal,1000000
Set 1 SP_EV196,20.5,41,44.417,4.39,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82.0,128,6.469,32.099,47.186,4.594,32.099,46.731,0.635,60.032,83.236,6.393,2.0,2.0,lognormal,1000000
Set 1 SP_EV197,23.0,46,49.833,4.92,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92.0,215,6.265,38.352,54.545,5.135,38.352,54.042,0.633,68.879,95.87,8.944,2.0,2.0,lognormal,1000000
Set 1 SP_EV198,15.5,31,33.583,3.47,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62.0,45,4.622,24.57,35.72,3.628,24.57,35.32,0.723,46.055,67.424,2.82,2.0,2.0,lognormal,1000000
Set 1 SP_EV199,22.0,44,47.667,4.62,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,319,6.586,35.677,51.023,4.875,35.677,50.554,0.618,64.605,101.059,13.033,2.0,2.0,lognormal,1000000
Set 1 SP_EV200,21.5,43,46.583,4.93,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86.0,219,6.297,35.777,50.818,4.779,35.777,50.28,0.73,64.497,91.024,9.335,2.0,2.0,lognormal,1000000
Set 1 SP_EV201,22.0,44,47.667,4.12,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,32,4.875,34.829,50.06,4.413,34.829,49.678,0.552,62.145,82.834,2.577,2.0,2.0,lognormal,1000000
Set 1 SP_EV202,24.0,48,52.0,4.86,68.62,54.667,6.0,68.83,54.605,12.837,71.892,96.0,43,5.651,39.645,55.521,4.955,39.645,55.041,0.621,69.311,97.174,3.087,2.0,2.0,lognormal,1000000
Set 1 SP_EV203,27.5,55,59.583,5.02,78.63,62.639,6.875,78.86,62.568,14.71,82.376,110.0,54,6.204,43.34,62.897,5.356,43.34,62.44,0.543,77.494,102.533,3.618,2.0,2.0,lognormal,1000000
Set 1 SP_EV204,26.5,53,57.417,4.88,75.77,60.361,6.625,76.0,60.293,14.175,79.381,106.0,505,8.543,45.149,61.857,5.083,45.149,61.425,0.542,75.705,107.621,25.762,2.0,2.0,lognormal,1000000
Set 1 SP_EV205,23.5,47,50.917,4.76,67.2,53.528,5.875,67.39,53.467,12.57,70.394,94.0,443,8.526,40.096,56.029,4.821,40.096,55.561,0.633,69.478,95.464,22.208,2.0,2.0,lognormal,1000000
Set 1 SP_EV206,22.5,45,48.75,4.76,64.34,51.25,5.625,64.52,51.192,12.035,67.399,90.0,124,6.992,36.714,52.37,4.92,36.714,51.88,0.638,66.133,94.326,6.757,2.0,2.0,lognormal,1000000
Set 1 SP_EV207,30.0,60,65.0,5.49,85.78,68.333,7.5,86.03,68.256,16.047,89.865,120.0,131,6.336,48.118,68.268,5.871,48.118,67.767,0.529,84.218,117.317,6.486,2.0,2.0,lognormal,1000000
Set 1 SP_EV208,20.0,40,43.333,4.3,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,103,6.515,33.152,47.069,4.547,33.152,46.587,0.679,59.909,84.923,5.574,2.0,2.0,lognormal,1000000
Set 1 SP_EV209,35.5,71,76.917,6.08,101.51,80.861,8.875,101.81,80.77,18.989,106.34,142.0,69,6.232,58.786,80.769,6.499,58.786,80.277,0.474,98.159,128.035,4.224,2.0,2.0,lognormal,1000000
Set 1 SP_EV210,36.5,73,79.083,6.52,104.37,83.139,9.125,104.67,83.045,19.524,109.335,146.0,872,8.419,61.378,84.874,6.897,61.378,84.32,0.5,103.482,131.762,40.313,2.0,2.0,lognormal,1000000
Set 1 SP_EV211,28.5,57,61.75,5.58,81.49,64.917,7.125,81.73,64.843,15.244,85.372,114.0,662,8.282,47.898,66.968,5.854,47.898,66.454,0.554,82.957,113.792,30.575,2.0,2.0,lognormal,1000000
Set 1 SP_EV212,25.5,51,55.25,4.67,72.91,58.083,6.375,73.13,58.018,13.64,76.385,102.0,51,6.196,42.241,58.602,5.03,42.241,58.173,0.539,72.344,97.398,3.543,2.0,2.0,lognormal,1000000
Set 1 SP_EV213,31.0,62,67.167,5.29,88.64,70.611,7.75,88.9,70.531,16.582,92.86,124.0,65,5.292,51.465,70.53,5.651,51.465,70.097,0.483,85.697,116.352,3.749,2.0,2.0,lognormal,1000000
Set 1 SP_EV214,25.0,50,54.167,4.57,71.48,56.944,6.25,71.69,56.88,13.372,74.887,100.0,210,7.338,40.55,57.064,4.833,40.55,56.637,0.564,70.335,92.698,9.925,2.0,2.0,lognormal,1000000
Set 1 SP_EV215,28.5,57,61.75,5.24,81.49,64.917,7.125,81.73,64.843,15.244,85.372,114.0,325,7.902,49.13,67.083,5.609,49.13,66.595,0.552,82.463,109.758,15.83,2.0,2.0,lognormal,1000000
Set 1 SP_EV216,25.5,51,55.25,4.87,72.91,58.083,6.375,73.13,58.018,13.64,76.385,102.0,182,7.0,41.708,58.039,5.203,41.708,57.574,0.563,72.333,95.98,8.662,2.0,2.0,lognormal,1000000
Set 1 SP_EV217,26.0,52,56.333,4.78,74.34,59.222,6.5,74.56,59.155,13.907,77.883,104.0,80,5.925,40.861,59.159,5.113,40.861,58.721,0.549,73.13,97.288,5.073,2.0,2.0,lognormal,1000000
Set 1 SP_EV218,21.0,42,45.5,3.74,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,104,6.51,33.692,48.2,4.017,33.692,47.873,0.513,59.069,78.469,5.616,2.0,2.0,lognormal,1000000
Set 1 SP_EV219,32.0,64,69.333,5.87,91.5,72.889,8.0,91.77,72.807,17.117,95.856,128.0,610,8.972,53.096,74.295,6.2,53.096,73.774,0.532,91.22,118.373,30.312,2.0,2.0,lognormal,1000000
Set 1 SP_EV220,25.0,50,54.167,4.56,71.48,56.944,6.25,71.69,56.88,13.372,74.887,100.0,90,7.178,40.777,57.212,4.888,40.777,56.803,0.535,70.527,93.32,5.374,2.0,2.0,lognormal,1000000
Set 1 SP_EV221,26.0,52,56.333,4.99,74.34,59.222,6.5,74.56,59.155,13.907,77.883,104.0,173,6.792,43.419,60.369,5.177,43.419,59.902,0.581,74.625,100.837,8.378,2.0,2.0,lognormal,1000000
Set 1 SP_EV222,25.0,50,54.167,4.89,71.48,56.944,6.25,71.69,56.88,13.372,74.887,100.0,92,6.141,41.053,57.218,5.208,41.053,56.729,0.591,71.585,99.495,5.026,2.0,2.0,lognormal,1000000
Set 1 SP_EV223,18.0,36,39.0,3.32,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,84,5.821,30.577,41.866,3.644,30.577,41.522,0.614,51.992,75.822,4.556,2.0,2.0,lognormal,1000000
Set 1 SP_EV224,26.0,52,56.333,4.56,74.34,59.222,6.5,74.56,59.155,13.907,77.883,104.0,240,7.95,43.192,59.333,4.85,43.192,58.94,0.515,72.433,98.92,12.381,2.0,2.0,lognormal,1000000
Set 1 SP_EV225,25.5,51,55.25,4.92,72.91,58.083,6.375,73.13,58.018,13.64,76.385,102.0,126,7.317,40.973,58.629,5.152,40.973,58.15,0.596,72.887,100.056,6.799,2.0,2.0,lognormal,1000000
Set 1 SP_EV226,29.5,59,63.917,5.49,84.35,67.194,7.375,84.6,67.119,15.779,88.367,118.0,142,7.486,49.489,68.723,5.89,49.489,68.244,0.517,84.689,116.848,7.391,2.0,2.0,lognormal,1000000
Set 1 SP_EV227,25.0,50,54.167,4.6,71.48,56.944,6.25,71.69,56.88,13.372,74.887,100.0,22,3.955,40.186,56.879,4.917,40.186,56.462,0.547,70.287,94.61,2.033,2.0,2.0,lognormal,1000000
Set 1 SP_EV228,27.5,55,59.583,4.88,78.63,62.639,6.875,78.86,62.568,14.71,82.376,110.0,331,7.622,44.936,62.81,5.195,44.936,62.378,0.518,76.872,103.295,16.509,2.0,2.0,lognormal,1000000
Set 1 SP_EV229,25.5,51,55.25,4.89,72.91,58.083,6.375,73.13,58.018,13.64,76.385,102.0,40,5.1,41.668,58.025,5.23,41.668,57.545,0.599,72.477,105.676,2.831,2.0,2.0,lognormal,1000000
Set 1 SP_EV230,21.5,43,46.583,4.21,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86.0,326,8.015,37.208,51.495,4.397,37.208,51.078,0.617,63.739,89.014,16.587,2.0,2.0,lognormal,1000000
Set 1 SP_EV231,29.5,59,63.917,5.15,84.35,67.194,7.375,84.6,67.119,15.779,88.367,118.0,181,6.713,49.066,68.012,5.549,49.066,67.556,0.522,83.045,112.21,8.45,2.0,2.0,lognormal,1000000
Set 1 SP_EV232,29.0,58,62.833,5.16,82.92,66.056,7.25,83.17,65.981,15.512,86.869,116.0,27,5.148,47.321,65.975,5.518,47.321,65.519,0.527,80.984,107.274,2.403,2.0,2.0,lognormal,1000000
Set 1 SP_EV233,31.5,63,68.25,5.72,90.07,71.75,7.875,90.33,71.669,16.849,94.358,126.0,279,9.022,54.805,73.87,5.857,54.805,73.363,0.549,89.865,121.608,14.637,2.0,2.0,lognormal,1000000
