Filepath,Optimistic,CPM,PERT,PERT SD,PERT (99%),BB/2 Mean,BB/2 SD,BB/2 (99%),Lognormal Mean,Lognormal SD,Lognormal (99%),Pessimistic,Number of Paths,Average Nodes/Path,Sim Min,Sim Mean,Sim SD,Sim Mode,Sim Median,Sim Skewness,Sim 99%,Sim Max,Sim Time (Seconds),a = ml / ,b = ml * ,Activity Distribution,Number of Simulations
Set 3.1 LA (low SP)_EV110,22.0,44,47.667,4.53,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,166,6.747,37.34,52.745,4.737,37.34,52.293,0.62,65.957,90.137,7.739,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV111,24.5,49,53.083,5.06,70.05,55.806,6.125,70.26,55.742,13.105,73.39,98.0,981,7.388,40.516,57.764,5.323,40.516,57.274,0.577,72.428,98.01,39.416,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV112,17.5,35,37.917,3.86,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,175,6.789,27.995,41.077,4.045,27.995,40.657,0.677,52.505,75.501,8.084,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV113,24.0,48,52.0,5.0,68.62,54.667,6.0,68.83,54.605,12.837,71.892,96.0,463,7.037,39.97,57.155,5.173,39.97,56.67,0.598,71.481,99.297,19.24,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV114,24.5,49,53.083,5.03,70.05,55.806,6.125,70.26,55.742,13.105,73.39,98.0,1007,7.48,42.078,59.69,5.15,42.078,59.218,0.583,73.896,97.174,41.295,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV115,27.0,54,58.5,5.55,77.2,61.5,6.75,77.43,61.431,14.442,80.878,108.0,699,7.306,44.897,64.197,5.72,44.897,63.673,0.577,79.935,109.756,28.063,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV116,22.0,44,47.667,4.96,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,462,6.805,34.856,51.07,5.039,34.856,50.542,0.664,65.29,90.828,19.322,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV117,21.5,43,46.583,4.44,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86.0,495,7.099,36.962,51.837,4.682,36.962,51.388,0.621,64.873,88.648,20.143,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV118,19.5,39,42.25,4.76,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,437,6.629,31.935,46.748,4.815,31.935,46.237,0.687,60.399,84.233,18.128,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV119,20.5,41,44.417,4.67,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82.0,613,6.871,32.761,48.906,4.753,32.761,48.429,0.643,62.22,96.103,24.212,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV120,26.5,53,57.417,5.53,75.77,60.361,6.625,76.0,60.293,14.175,79.381,106.0,485,7.08,44.27,62.776,5.703,44.27,62.247,0.589,78.562,107.696,20.43,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV121,27.0,54,58.5,5.55,77.2,61.5,6.75,77.43,61.431,14.442,80.878,108.0,564,6.872,46.91,65.326,5.776,46.91,64.807,0.568,81.217,110.958,21.54,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV122,21.0,42,45.5,4.54,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,743,7.362,33.717,48.841,4.803,33.717,48.383,0.612,62.158,89.013,29.656,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV123,20.0,40,43.333,4.26,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,570,7.007,36.205,49.877,4.405,36.205,49.43,0.669,62.311,89.044,23.457,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV124,25.5,51,55.25,5.31,72.91,58.083,6.375,73.13,58.018,13.64,76.385,102.0,444,6.655,41.453,59.522,5.516,41.453,59.005,0.588,74.772,116.584,18.095,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV125,22.0,44,47.667,4.77,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,613,6.884,36.202,51.891,4.983,36.202,51.389,0.653,65.891,93.669,24.566,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV126,24.5,49,53.083,5.11,70.05,55.806,6.125,70.26,55.742,13.105,73.39,98.0,499,7.108,42.368,59.221,5.356,42.368,58.709,0.615,74.159,110.541,20.741,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV127,23.0,46,49.833,4.96,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92.0,194,6.227,37.885,53.71,5.095,37.885,53.208,0.642,67.94,108.401,8.681,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV128,16.5,33,35.75,4.18,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,180,6.217,29.072,41.671,4.132,29.072,41.21,0.75,53.545,80.85,8.16,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV129,17.5,35,37.917,4.42,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,430,6.84,29.944,43.241,4.364,29.944,42.724,0.786,55.918,82.93,16.87,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV130,16.5,33,35.75,3.77,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,170,6.794,26.941,38.877,3.893,26.941,38.454,0.731,50.02,77.445,7.872,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV131,23.5,47,50.917,5.01,67.2,53.528,5.875,67.39,53.467,12.57,70.394,94.0,418,6.756,37.241,55.324,5.263,37.241,54.815,0.616,69.972,100.719,17.408,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV132,25.5,51,55.25,5.26,72.91,58.083,6.375,73.13,58.018,13.64,76.385,102.0,490,7.233,44.12,61.603,5.5,44.12,61.096,0.587,76.786,105.594,20.779,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV133,21.5,43,46.583,4.64,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86.0,544,7.125,35.246,50.297,4.788,35.246,49.793,0.665,63.753,89.834,22.505,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV134,20.0,40,43.333,4.24,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,394,6.843,31.844,47.354,4.564,31.844,46.895,0.64,60.14,81.386,15.769,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV135,27.0,54,58.5,5.56,77.2,61.5,6.75,77.43,61.431,14.442,80.878,108.0,617,7.086,44.506,63.013,5.829,44.506,62.481,0.577,79.042,105.919,24.857,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV136,20.0,40,43.333,4.29,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,551,7.016,35.627,49.265,4.45,35.627,48.821,0.646,61.731,85.228,22.501,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV137,23.0,46,49.833,4.92,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92.0,466,6.83,39.556,55.232,5.093,39.556,54.713,0.656,69.523,109.631,19.494,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV138,18.0,36,39.0,4.12,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,378,6.839,31.765,45.275,4.364,31.765,44.826,0.677,57.599,80.823,15.084,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV139,20.0,40,43.333,4.32,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,693,7.227,34.216,49.198,4.679,34.216,48.717,0.664,62.351,89.77,28.312,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV140,22.0,44,47.667,4.74,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,693,7.317,37.644,52.999,5.02,37.644,52.513,0.633,67.018,96.341,28.15,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV141,21.0,42,45.5,4.5,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,616,7.5,34.808,49.941,4.714,34.808,49.454,0.671,63.225,96.84,25.776,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV142,22.0,44,47.667,4.58,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,671,6.852,39.515,54.591,4.696,39.515,54.117,0.663,67.848,93.424,26.206,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV143,21.5,43,46.583,4.91,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86.0,506,6.858,35.887,51.169,4.892,35.887,50.647,0.692,65.05,105.865,21.174,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV144,26.0,52,56.333,5.4,74.34,59.222,6.5,74.56,59.155,13.907,77.883,104.0,507,7.085,43.753,62.391,5.522,43.753,61.87,0.602,77.677,108.265,20.819,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV145,23.0,46,49.833,5.11,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92.0,507,7.12,39.257,55.744,5.308,39.257,55.223,0.63,70.566,98.127,21.149,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV146,20.5,41,44.417,4.47,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82.0,556,7.112,33.647,48.092,4.666,33.647,47.626,0.645,61.182,86.717,22.72,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV147,22.5,45,48.75,4.71,64.34,51.25,5.625,64.52,51.192,12.035,67.399,90.0,172,6.262,37.891,53.157,4.881,37.891,52.684,0.622,66.751,93.136,7.769,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV148,20.5,41,44.417,4.51,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82.0,507,6.832,34.835,49.5,4.759,34.835,49.015,0.661,62.879,90.618,19.351,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV149,25.5,51,55.25,5.31,72.91,58.083,6.375,73.13,58.018,13.64,76.385,102.0,639,6.869,43.543,61.091,5.473,43.543,60.572,0.598,76.23,106.181,25.445,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV150,25.0,50,54.167,5.17,71.48,56.944,6.25,71.69,56.88,13.372,74.887,100.0,473,6.879,41.538,59.11,5.394,41.538,58.61,0.59,74.017,105.326,19.778,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV151,28.5,57,61.75,5.83,81.49,64.917,7.125,81.73,64.843,15.244,85.372,114.0,476,7.086,46.297,67.864,6.047,46.297,67.322,0.564,84.427,119.582,19.635,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV152,21.0,42,45.5,4.86,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,864,7.323,33.94,49.019,4.969,33.94,48.469,0.706,63.131,88.28,34.879,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV153,23.0,46,49.833,4.86,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92.0,499,7.08,39.084,55.626,5.056,39.084,55.116,0.649,69.784,97.063,20.811,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV154,22.5,45,48.75,4.74,64.34,51.25,5.625,64.52,51.192,12.035,67.399,90.0,490,6.869,36.811,52.042,4.955,36.811,51.568,0.611,65.784,92.715,20.731,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV155,18.5,37,40.083,4.29,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,177,6.232,30.106,43.65,4.457,30.106,43.184,0.679,56.25,86.747,7.906,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV156,22.0,44,47.667,4.6,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,596,7.205,35.914,51.506,4.757,35.914,51.051,0.601,64.663,89.936,24.417,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV157,25.5,51,55.25,5.29,72.91,58.083,6.375,73.13,58.018,13.64,76.385,102.0,624,7.314,43.645,61.034,5.511,43.645,60.513,0.598,76.284,103.761,25.361,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV158,21.0,42,45.5,4.57,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,176,6.227,32.107,48.321,4.828,32.107,47.833,0.651,61.865,88.174,7.935,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV159,19.0,38,41.167,4.12,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,423,6.809,32.764,46.151,4.299,32.764,45.708,0.667,58.25,86.748,17.345,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV160,17.0,34,36.833,4.03,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,451,6.805,29.497,42.004,3.996,29.497,41.566,0.718,53.408,76.653,17.55,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV161,22.0,44,47.667,4.85,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,519,7.114,39.249,54.257,4.889,39.249,53.742,0.686,68.099,93.851,21.699,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV162,18.0,36,39.0,4.11,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,198,6.126,28.938,43.33,4.218,28.938,42.902,0.663,55.197,87.37,8.742,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV163,21.0,42,45.5,4.76,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,344,6.721,33.257,49.438,4.932,33.257,48.925,0.667,63.315,95.72,13.726,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV164,24.5,49,53.083,5.21,70.05,55.806,6.125,70.26,55.742,13.105,73.39,98.0,601,7.028,40.031,56.976,5.402,40.031,56.456,0.605,71.966,99.068,24.399,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV165,21.0,42,45.5,4.49,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,173,6.249,35.619,50.655,4.613,35.619,50.196,0.642,63.585,87.524,7.839,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV166,24.0,48,52.0,5.17,68.62,54.667,6.0,68.83,54.605,12.837,71.892,96.0,557,6.874,39.56,56.895,5.332,39.56,56.369,0.616,71.687,104.138,21.156,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV167,23.5,47,50.917,5.02,67.2,53.528,5.875,67.39,53.467,12.57,70.394,94.0,188,6.223,38.448,54.282,5.148,38.448,53.75,0.656,68.734,99.153,8.327,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV168,25.0,50,54.167,5.22,71.48,56.944,6.25,71.69,56.88,13.372,74.887,100.0,617,7.021,40.871,58.197,5.469,40.871,57.682,0.598,73.335,104.376,25.101,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV169,26.5,53,57.417,5.43,75.77,60.361,6.625,76.0,60.293,14.175,79.381,106.0,920,7.338,46.513,64.576,5.617,46.513,64.064,0.576,80.049,105.804,36.761,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV170,23.0,46,49.833,4.9,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92.0,639,7.177,37.313,54.099,5.112,37.313,53.605,0.619,68.314,95.436,25.822,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV171,22.0,44,47.667,4.81,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,693,7.284,37.256,53.334,5.0,37.256,52.835,0.643,67.349,95.559,28.184,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV172,24.0,48,52.0,5.21,68.62,54.667,6.0,68.83,54.605,12.837,71.892,96.0,449,6.8,40.455,57.624,5.438,40.455,57.095,0.619,72.747,101.798,17.355,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV173,20.5,41,44.417,4.6,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82.0,579,6.877,33.123,48.465,4.829,33.123,47.996,0.62,61.851,91.721,21.72,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV174,21.5,43,46.583,4.82,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86.0,749,7.286,35.049,50.427,4.959,35.049,49.905,0.678,64.391,91.262,29.545,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV175,23.0,46,49.833,4.97,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92.0,358,6.818,40.399,56.777,5.208,40.399,56.26,0.635,71.336,108.292,13.967,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV176,22.0,44,47.667,4.68,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,671,7.392,38.024,53.972,4.811,38.024,53.491,0.639,67.41,102.369,27.073,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV177,23.0,46,49.833,4.8,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92.0,381,6.829,37.676,54.002,5.16,37.676,53.526,0.591,68.248,93.756,15.097,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV178,24.0,48,52.0,5.28,68.62,54.667,6.0,68.83,54.605,12.837,71.892,96.0,617,7.229,40.861,57.626,5.326,40.861,57.108,0.624,72.482,103.002,25.27,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV179,23.5,47,50.917,4.93,67.2,53.528,5.875,67.39,53.467,12.57,70.394,94.0,671,7.237,37.185,54.706,5.149,37.185,54.227,0.594,68.93,95.412,26.654,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV180,26.0,52,56.333,5.4,74.34,59.222,6.5,74.56,59.155,13.907,77.883,104.0,463,6.864,42.488,62.952,5.72,42.488,62.437,0.57,78.665,120.483,19.394,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV181,24.0,48,52.0,4.92,68.62,54.667,6.0,68.83,54.605,12.837,71.892,96.0,562,7.48,41.414,57.146,4.904,41.414,56.675,0.6,70.703,92.457,23.594,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV182,26.5,53,57.417,5.48,75.77,60.361,6.625,76.0,60.293,14.175,79.381,106.0,789,7.442,44.522,62.703,5.693,44.522,62.186,0.579,78.372,111.605,31.779,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV183,17.5,35,37.917,4.42,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,384,6.82,30.829,43.369,4.316,30.829,42.874,0.75,55.787,82.538,15.177,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV184,23.5,47,50.917,4.88,67.2,53.528,5.875,67.39,53.467,12.57,70.394,94.0,713,7.323,39.645,56.607,5.152,39.645,56.143,0.574,70.763,96.043,28.858,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV185,16.5,33,35.75,4.1,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,179,6.754,29.586,42.039,4.128,29.586,41.563,0.774,53.954,81.126,8.097,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV186,19.5,39,42.25,4.39,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,631,6.878,33.911,47.024,4.303,33.911,46.554,0.705,59.292,82.219,24.713,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV187,20.0,40,43.333,4.2,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,173,6.775,35.164,48.943,4.34,35.164,48.522,0.631,61.073,85.237,7.787,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV188,24.0,48,52.0,5.0,68.62,54.667,6.0,68.83,54.605,12.837,71.892,96.0,1025,7.464,41.064,58.093,5.105,41.064,57.626,0.599,72.215,101.914,41.955,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV189,20.0,40,43.333,4.44,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,545,6.872,33.71,48.727,4.731,33.71,48.253,0.646,61.995,91.238,20.624,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV190,18.0,36,39.0,4.34,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,181,6.243,30.464,44.081,4.427,30.464,43.597,0.729,56.74,101.109,8.21,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV191,23.5,47,50.917,4.83,67.2,53.528,5.875,67.39,53.467,12.57,70.394,94.0,506,7.02,38.025,53.902,5.057,38.025,53.436,0.584,67.865,95.414,21.459,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV192,24.0,48,52.0,5.01,68.62,54.667,6.0,68.83,54.605,12.837,71.892,96.0,444,7.491,41.535,58.172,5.167,41.535,57.68,0.618,72.542,111.654,19.058,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV193,23.5,47,50.917,4.94,67.2,53.528,5.875,67.39,53.467,12.57,70.394,94.0,839,7.28,39.375,55.463,5.087,39.375,54.969,0.617,69.608,99.51,33.062,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV194,23.0,46,49.833,4.97,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92.0,444,6.811,38.752,55.419,5.144,38.752,54.905,0.646,69.823,97.253,18.485,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV195,26.5,53,57.417,5.47,75.77,60.361,6.625,76.0,60.293,14.175,79.381,106.0,468,7.256,45.634,63.691,5.664,45.634,63.169,0.585,79.312,112.63,20.204,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV196,22.0,44,47.667,4.95,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,476,7.124,35.962,52.28,5.044,35.962,51.77,0.646,66.41,95.597,19.587,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV197,20.0,40,43.333,4.37,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,547,7.119,35.287,49.929,4.519,35.287,49.469,0.671,62.638,100.132,22.726,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV198,24.5,49,53.083,5.14,70.05,55.806,6.125,70.26,55.742,13.105,73.39,98.0,1017,7.382,42.673,58.65,5.263,42.673,58.142,0.615,73.266,107.091,40.944,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV199,23.0,46,49.833,4.92,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92.0,180,6.25,36.855,53.534,5.187,36.855,53.025,0.629,68.024,95.374,8.005,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV200,21.5,43,46.583,4.85,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86.0,358,6.779,35.57,51.046,5.125,35.57,50.534,0.639,65.36,92.508,14.142,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV201,23.5,47,50.917,4.94,67.2,53.528,5.875,67.39,53.467,12.57,70.394,94.0,398,7.482,40.351,56.407,5.212,40.351,55.921,0.592,70.794,103.419,16.849,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV202,27.0,54,58.5,5.56,77.2,61.5,6.75,77.43,61.431,14.442,80.878,108.0,1494,7.347,47.602,65.999,5.578,47.602,65.48,0.591,81.443,113.122,61.449,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV203,23.5,47,50.917,5.07,67.2,53.528,5.875,67.39,53.467,12.57,70.394,94.0,1249,7.773,40.491,57.23,5.286,40.491,56.721,0.619,71.933,100.398,49.629,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV204,28.5,57,61.75,5.86,81.49,64.917,7.125,81.73,64.843,15.244,85.372,114.0,1852,7.71,47.812,67.628,6.092,47.812,67.066,0.572,84.359,112.844,76.867,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV205,26.0,52,56.333,5.53,74.34,59.222,6.5,74.56,59.155,13.907,77.883,104.0,987,7.819,42.094,60.663,5.74,42.094,60.131,0.596,76.562,104.215,39.63,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV206,22.0,44,47.667,4.74,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,1893,7.798,38.657,55.312,4.884,38.657,54.843,0.618,68.92,92.737,75.813,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV207,22.5,45,48.75,4.68,64.34,51.25,5.625,64.52,51.192,12.035,67.399,90.0,2236,7.919,40.657,56.747,4.853,40.657,56.293,0.594,70.176,94.533,89.221,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV208,26.0,52,56.333,5.37,74.34,59.222,6.5,74.56,59.155,13.907,77.883,104.0,2126,7.924,41.916,60.795,5.691,41.916,60.284,0.571,76.44,102.636,83.889,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV209,23.0,46,49.833,4.86,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92.0,1700,7.593,38.473,55.73,5.091,38.473,55.251,0.605,69.861,96.559,67.367,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV210,21.5,43,46.583,4.85,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86.0,1327,7.609,36.863,51.979,4.869,36.863,51.499,0.641,65.606,93.054,53.398,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV211,24.0,48,52.0,4.95,68.62,54.667,6.0,68.83,54.605,12.837,71.892,96.0,1220,7.588,41.4,57.233,5.03,41.4,56.761,0.596,71.146,102.594,48.728,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV212,21.0,42,45.5,4.42,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,1224,7.654,35.292,49.993,4.612,35.292,49.544,0.628,62.858,93.942,49.15,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV213,27.0,54,58.5,5.58,77.2,61.5,6.75,77.43,61.431,14.442,80.878,108.0,1665,7.38,45.033,63.647,5.851,45.033,63.114,0.572,79.741,107.898,62.305,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV214,24.0,48,52.0,4.95,68.62,54.667,6.0,68.83,54.605,12.837,71.892,96.0,1766,7.867,41.846,58.667,5.153,41.846,58.197,0.584,72.888,96.98,70.27,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV215,25.0,50,54.167,5.21,71.48,56.944,6.25,71.69,56.88,13.372,74.887,100.0,600,7.533,42.933,59.937,5.367,42.933,59.45,0.586,74.763,106.544,25.377,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV216,26.5,53,57.417,5.43,75.77,60.361,6.625,76.0,60.293,14.175,79.381,106.0,2188,7.943,48.616,67.049,5.656,48.616,66.557,0.551,82.496,108.892,87.152,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV217,24.5,49,53.083,5.12,70.05,55.806,6.125,70.26,55.742,13.105,73.39,98.0,1243,7.936,42.619,60.26,5.268,42.619,59.769,0.599,74.832,99.867,49.923,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV218,19.5,39,42.25,4.38,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,1711,7.807,34.568,47.975,4.365,34.568,47.512,0.704,60.385,90.265,67.245,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV219,24.0,48,52.0,5.28,68.62,54.667,6.0,68.83,54.605,12.837,71.892,96.0,1352,7.839,39.039,57.383,5.551,39.039,56.837,0.625,72.901,100.292,53.284,2.0,2.0,lognormal,1000000
Set 3.1 LA (low SP)_EV220,25.5,51,55.25,5.31,72.91,58.083,6.375,73.13,58.018,13.64,76.385,102.0,603,7.864,43.714,60.859,5.397,43.714,60.344,0.604,75.835,105.66,24.804,2.0,2.0,lognormal,1000000
