Filepath,Optimistic,CPM,PERT,PERT SD,PERT (99%),BB/2 Mean,BB/2 SD,BB/2 (99%),Lognormal Mean,Lognormal SD,Lognormal (99%),Pessimistic,Number of Paths,Average Nodes/Path,Sim Min,Sim Mean,Sim SD,Sim Mode,Sim Median,Sim Skewness,Sim 99%,Sim Max,Sim Time (Seconds),a = ml / ,b = ml * ,Activity Distribution,Number of Simulations
Set 2.1 AD (low SP)_EV110,17.0,34,36.833,3.82,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,152,6.118,26.031,39.129,4.025,26.031,38.709,0.69,50.546,76.361,6.843,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV111,23.0,46,49.833,4.94,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92.0,114,5.632,36.231,53.316,5.231,36.231,52.81,0.624,67.864,109.869,5.329,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV112,20.5,41,44.417,4.56,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82.0,127,6.024,33.216,48.005,4.828,33.216,47.518,0.644,61.497,94.038,6.212,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV113,22.5,45,48.75,4.99,64.34,51.25,5.625,64.52,51.192,12.035,67.399,90.0,113,5.965,36.054,52.279,5.284,36.054,51.77,0.619,66.976,99.178,5.438,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV114,23.5,47,50.917,4.87,67.2,53.528,5.875,67.39,53.467,12.57,70.394,94.0,82,5.439,36.778,53.587,5.139,36.778,53.098,0.596,67.803,91.868,4.158,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV115,15.0,30,32.5,3.71,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60.0,66,4.955,24.858,36.083,3.817,24.858,35.631,0.795,47.172,79.7,3.51,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV116,25.0,50,54.167,5.33,71.48,56.944,6.25,71.69,56.88,13.372,74.887,100.0,93,5.72,39.942,58.837,5.684,39.942,58.311,0.587,74.534,106.598,4.85,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV117,21.0,42,45.5,4.51,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,54,5.148,32.455,47.794,4.828,32.455,47.325,0.622,61.263,86.3,3.282,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV118,16.5,33,35.75,3.86,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,53,4.906,25.132,38.193,4.085,25.132,37.762,0.675,49.684,72.642,3.179,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV119,17.0,34,36.833,4.44,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,82,5.561,26.008,39.101,4.605,26.008,38.541,0.783,52.408,86.929,4.312,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV120,21.5,43,46.583,4.76,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86.0,166,5.837,34.03,50.07,4.957,34.03,49.572,0.64,63.932,90.984,7.255,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV121,17.5,35,37.917,4.04,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,36,4.444,26.439,39.875,4.297,26.439,39.42,0.695,52.021,77.466,2.54,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV122,18.5,37,40.083,4.51,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,122,5.566,29.787,43.917,4.671,29.787,43.397,0.705,57.206,86.185,5.436,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV123,19.5,39,42.25,4.76,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,127,5.874,31.802,46.66,4.864,31.802,46.094,0.745,60.608,88.039,5.814,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV124,18.0,36,39.0,4.23,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,46,4.739,28.646,42.353,4.389,28.646,41.902,0.672,54.737,94.631,2.927,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV125,19.0,38,41.167,3.97,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,73,5.123,31.281,44.656,4.238,31.281,44.262,0.587,56.36,77.299,3.84,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV126,18.5,37,40.083,4.04,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,53,4.868,29.083,42.159,4.29,29.083,41.719,0.656,54.229,82.857,3.148,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV127,22.0,44,47.667,4.65,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,59,5.458,35.44,51.313,4.941,35.44,50.853,0.591,64.956,93.911,3.452,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV128,18.5,37,40.083,4.34,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,77,5.442,32.955,46.184,4.365,32.955,45.704,0.717,58.605,89.231,4.052,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV129,19.0,38,41.167,4.37,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,81,5.802,28.638,43.91,4.711,28.638,43.409,0.684,57.24,86.756,4.39,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV130,14.0,28,30.333,3.72,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56.0,93,5.548,25.209,35.819,3.682,25.209,35.356,0.865,46.687,74.657,4.606,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV131,19.5,39,42.25,4.64,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,80,5.475,32.523,47.108,4.434,32.523,46.596,0.762,59.932,87.836,4.137,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV132,18.5,37,40.083,4.31,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,75,5.587,27.668,42.146,4.591,27.668,41.668,0.672,55.066,81.754,3.983,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV133,18.0,36,39.0,4.12,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,130,5.869,29.846,43.329,4.315,29.846,42.871,0.685,55.518,80.934,5.999,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV134,17.0,34,36.833,3.79,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,72,5.347,29.27,41.125,3.895,29.27,40.682,0.761,52.356,83.713,3.968,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV135,22.5,45,48.75,5.06,64.34,51.25,5.625,64.52,51.192,12.035,67.399,90.0,33,4.394,34.857,51.85,5.309,34.857,51.33,0.626,66.654,92.35,2.472,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV136,19.5,39,42.25,4.32,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,46,5.043,31.481,45.18,4.549,31.481,44.715,0.66,57.949,85.248,3.075,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV137,20.5,41,44.417,4.68,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82.0,54,5.148,30.175,46.715,4.98,30.175,46.222,0.634,60.607,90.444,3.292,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV138,22.5,45,48.75,5.04,64.34,51.25,5.625,64.52,51.192,12.035,67.399,90.0,146,5.801,36.258,52.931,5.332,36.258,52.418,0.612,67.774,91.237,6.573,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV139,15.5,31,33.583,3.6,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62.0,93,5.828,26.382,37.73,3.856,26.382,37.304,0.724,48.748,76.077,4.739,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV140,16.5,33,35.75,3.49,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,54,4.87,26.402,37.756,3.73,26.402,37.392,0.63,48.143,69.671,3.226,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV141,15.0,30,32.5,3.55,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60.0,51,4.804,23.096,34.624,3.838,23.096,34.201,0.725,45.597,69.078,3.128,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV142,23.0,46,49.833,4.76,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92.0,72,5.222,35.73,52.357,5.085,35.73,51.91,0.562,66.279,94.011,3.901,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV143,16.5,33,35.75,3.77,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,37,4.595,26.254,38.202,3.893,26.254,37.807,0.647,49.106,72.309,2.631,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV144,23.0,46,49.833,4.78,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92.0,40,5.05,35.601,52.364,5.106,35.601,51.899,0.579,66.384,99.258,2.895,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV145,12.0,24,26.0,2.65,34.31,27.333,3.0,34.41,27.302,6.419,35.946,48.0,25,4.56,19.202,28.491,2.958,19.202,28.146,0.844,37.137,68.291,2.303,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV146,16.5,33,35.75,3.96,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,88,5.557,25.569,38.147,4.157,25.569,37.687,0.719,49.989,79.09,4.415,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV147,14.5,29,31.417,3.38,41.46,33.028,3.625,41.58,32.99,7.756,43.435,58.0,64,4.906,23.896,34.614,3.462,23.896,34.247,0.688,44.384,69.858,3.435,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV148,17.0,34,36.833,4.18,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,58,4.828,26.302,40.094,4.402,26.302,39.608,0.723,52.659,81.563,3.323,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV149,16.0,32,34.667,3.79,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,20,4.45,25.613,36.987,3.9,25.613,36.527,0.781,48.297,73.636,2.114,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV150,16.5,33,35.75,4.25,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,64,4.906,28.043,40.924,4.444,28.043,40.402,0.776,53.728,81.946,3.443,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV151,12.0,24,26.0,2.89,34.31,27.333,3.0,34.41,27.302,6.419,35.946,48.0,30,4.6,19.749,28.813,3.185,19.749,28.395,0.93,38.358,69.121,2.423,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV152,16.0,32,34.667,3.54,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,24,4.667,24.916,36.537,3.765,24.916,36.153,0.665,47.128,66.757,2.269,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV153,18.5,37,40.083,3.98,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,54,5.148,30.877,44.603,4.166,30.877,44.146,0.735,56.573,78.968,3.18,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV154,16.5,33,35.75,4.15,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,58,5.0,25.568,38.323,4.157,25.568,37.833,0.759,50.277,82.355,3.297,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV155,15.0,30,32.5,3.92,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60.0,23,4.478,23.87,35.658,4.005,23.87,35.19,0.784,47.236,75.016,2.247,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV156,19.0,38,41.167,4.77,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,131,5.817,31.366,46.407,4.688,31.366,45.866,0.755,59.896,94.579,6.0,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV157,19.5,39,42.25,4.26,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,59,5.407,30.438,44.61,4.548,30.438,44.169,0.625,57.284,85.713,3.54,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV158,23.5,47,50.917,5.19,67.2,53.528,5.875,67.39,53.467,12.57,70.394,94.0,67,4.985,36.412,53.561,5.52,36.412,53.027,0.612,68.899,99.241,3.567,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV159,20.0,40,43.333,5.0,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,60,4.867,30.82,46.421,5.116,30.82,45.846,0.725,61.02,95.49,3.351,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV160,16.5,33,35.75,3.83,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,37,4.541,24.87,37.572,4.103,24.87,37.139,0.701,49.219,86.111,2.612,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV161,19.0,38,41.167,4.32,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,152,5.796,31.428,44.887,4.415,31.428,44.432,0.671,57.34,83.833,7.074,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV162,16.0,32,34.667,4.17,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,72,5.153,27.142,39.168,4.04,27.142,38.671,0.814,50.979,76.969,3.811,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV163,19.0,38,41.167,4.77,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,21,4.571,29.093,43.343,5.005,29.093,42.764,0.727,57.578,85.83,2.229,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV164,20.5,41,44.417,4.39,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82.0,50,5.08,31.501,46.856,4.664,31.501,46.405,0.62,59.824,83.304,3.13,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV165,15.0,30,32.5,3.89,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60.0,63,5.333,25.573,37.35,3.937,25.573,36.878,0.811,48.829,83.254,3.512,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV166,17.5,35,37.917,4.41,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,53,5.038,29.404,42.158,4.244,29.404,41.681,0.736,54.31,80.918,3.212,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV167,19.0,38,41.167,4.49,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,67,5.373,29.559,44.448,4.859,29.559,43.925,0.688,58.223,88.108,3.844,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV168,19.5,39,42.25,4.25,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,83,5.313,29.966,44.512,4.483,29.966,44.048,0.668,57.134,83.454,4.161,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV169,13.5,27,29.25,3.09,38.6,30.75,3.375,38.71,30.715,7.221,40.439,54.0,57,5.105,22.004,31.803,3.203,22.004,31.423,0.814,41.163,69.559,3.34,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV170,19.0,38,41.167,4.56,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,160,5.963,33.773,46.734,4.419,33.773,46.229,0.751,59.43,84.242,6.925,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV171,15.5,31,33.583,3.8,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62.0,59,5.22,26.021,37.983,3.92,26.021,37.528,0.78,49.332,78.785,3.643,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV172,17.0,34,36.833,4.26,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,55,5.127,28.143,40.527,4.241,28.143,40.036,0.751,52.705,91.422,3.245,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV173,15.0,30,32.5,3.77,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60.0,63,4.921,23.119,34.334,3.955,23.119,33.889,0.724,45.636,67.962,3.443,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV174,15.5,31,33.583,3.8,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62.0,62,4.839,25.407,37.032,3.812,25.407,36.602,0.753,47.993,72.083,3.553,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV175,21.5,43,46.583,4.92,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86.0,183,6.066,35.309,51.286,4.957,35.309,50.776,0.671,65.316,91.352,7.826,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV176,19.0,38,41.167,4.06,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,71,5.648,30.771,44.028,4.285,30.771,43.62,0.614,55.942,80.353,4.036,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV177,20.0,40,43.333,4.7,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,130,5.862,35.162,49.218,4.657,35.162,48.674,0.758,62.643,98.731,5.96,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV178,19.5,39,42.25,4.24,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,29,4.414,30.268,44.587,4.535,30.268,44.141,0.634,57.263,80.618,2.341,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV179,14.0,28,30.333,3.54,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56.0,33,4.515,21.344,32.299,3.681,21.344,31.857,0.795,42.977,69.16,2.492,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV180,20.0,40,43.333,4.57,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,58,5.397,31.58,46.583,4.625,31.58,46.096,0.679,59.66,83.988,3.493,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV181,20.0,40,43.333,4.2,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,37,5.162,33.394,46.785,4.381,33.394,46.357,0.64,59.032,81.689,2.743,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV182,19.0,38,41.167,4.09,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,63,5.143,29.537,43.84,4.405,29.537,43.402,0.648,56.169,91.88,3.557,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV183,18.5,37,40.083,4.28,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,38,4.632,28.359,42.173,4.541,28.359,41.701,0.663,54.937,79.519,2.68,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV184,27.0,54,58.5,5.55,77.2,61.5,6.75,77.43,61.431,14.442,80.878,108.0,46,5.326,41.665,61.438,5.932,41.665,60.91,0.555,77.676,106.571,3.164,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV185,19.5,39,42.25,4.62,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,96,5.906,31.958,46.043,4.707,31.958,45.507,0.737,59.518,87.17,4.832,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV186,20.5,41,44.417,4.47,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82.0,136,5.926,33.945,47.863,4.5,33.945,47.372,0.713,60.654,89.392,6.158,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV187,17.5,35,37.917,4.09,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,23,4.652,27.755,40.855,4.282,27.755,40.408,0.689,52.983,81.929,2.254,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV188,14.5,29,31.417,4.19,41.46,33.028,3.625,41.58,32.99,7.756,43.435,58.0,67,4.925,23.76,34.76,3.936,23.76,34.191,0.96,46.638,78.645,3.506,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV189,23.5,47,50.917,4.89,67.2,53.528,5.875,67.39,53.467,12.57,70.394,94.0,79,5.354,36.539,53.558,5.192,36.539,53.072,0.592,67.895,98.449,4.122,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV190,16.5,33,35.75,3.96,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,102,5.422,26.519,39.314,4.156,26.519,38.834,0.753,51.258,78.268,4.837,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV191,18.5,37,40.083,4.22,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,82,5.963,32.155,45.329,4.275,32.155,44.876,0.69,57.427,84.445,4.378,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV192,17.0,34,36.833,3.74,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,31,4.258,25.997,38.683,4.003,25.997,38.278,0.656,49.931,81.365,2.376,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV193,19.0,38,41.167,4.76,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,130,5.862,31.603,46.288,4.941,31.603,45.758,0.691,60.301,87.122,5.929,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV194,18.0,36,39.0,4.3,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,147,6.027,31.248,44.018,4.277,31.248,43.538,0.745,56.317,84.649,6.915,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV195,26.0,52,56.333,5.48,74.34,59.222,6.5,74.56,59.155,13.907,77.883,104.0,36,4.528,40.572,59.152,5.855,40.572,58.617,0.579,75.253,104.022,2.581,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV196,19.5,39,42.25,4.67,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,102,5.755,31.179,45.981,4.85,31.179,45.466,0.688,59.705,94.045,5.073,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV197,17.5,35,37.917,3.77,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,67,4.955,27.792,40.08,3.976,27.792,39.685,0.635,51.173,75.837,3.59,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV198,20.0,40,43.333,4.4,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,118,5.5,31.182,45.646,4.688,31.182,45.181,0.64,58.739,82.594,5.557,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV199,15.0,30,32.5,3.87,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60.0,45,4.911,24.839,36.408,3.947,24.839,35.919,0.826,47.955,85.285,2.976,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV200,17.5,35,37.917,4.01,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,50,4.8,26.47,40.084,4.269,26.47,39.637,0.677,52.117,80.2,3.14,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV201,16.5,33,35.75,3.86,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,26,4.115,25.128,37.546,4.136,25.128,37.093,0.719,49.328,72.198,2.247,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV202,13.5,27,29.25,3.31,38.6,30.75,3.375,38.71,30.715,7.221,40.439,54.0,38,4.395,21.402,32.018,3.489,21.402,31.6,0.801,42.171,67.141,2.582,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV203,14.5,29,31.417,3.56,41.46,33.028,3.625,41.58,32.99,7.756,43.435,58.0,51,4.765,23.545,34.83,3.725,23.545,34.378,0.812,45.682,67.315,3.003,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV204,11.0,22,23.833,2.57,31.45,25.056,2.75,31.55,25.027,5.884,32.95,44.0,40,4.55,17.714,26.098,2.897,17.714,25.752,0.851,34.599,59.832,2.642,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV205,14.0,28,30.333,3.43,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56.0,25,4.0,21.611,32.655,3.734,21.611,32.24,0.725,43.318,64.738,2.205,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV206,20.0,40,43.333,4.43,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,27,4.111,30.991,45.503,4.742,30.991,45.027,0.639,58.764,85.338,2.239,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV207,15.5,31,33.583,3.53,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62.0,23,4.043,24.158,35.274,3.773,24.158,34.873,0.699,45.97,65.048,2.154,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV208,19.5,39,42.25,4.12,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,22,4.0,30.462,44.365,4.4,30.462,43.954,0.596,56.545,79.975,2.102,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV209,18.0,36,39.0,3.84,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,33,4.333,27.695,41.028,4.081,27.695,40.629,0.626,52.375,76.886,2.455,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV210,11.0,22,23.833,2.55,31.45,25.056,2.75,31.55,25.027,5.884,32.95,44.0,24,4.0,16.792,25.151,2.734,16.792,24.847,0.768,33.015,55.266,2.17,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV211,21.0,42,45.5,4.74,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,45,4.622,32.345,47.804,5.07,32.345,47.294,0.643,61.973,100.968,2.808,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV212,16.0,32,34.667,3.67,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,33,4.545,25.728,37.385,3.815,25.728,36.952,0.748,48.331,71.625,2.514,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV213,22.0,44,47.667,4.89,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,33,4.485,33.636,50.091,5.211,33.636,49.591,0.612,64.577,94.45,2.567,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV214,14.0,28,30.333,3.37,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56.0,25,4.24,21.53,31.971,3.591,21.53,31.558,0.779,42.348,75.405,2.242,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV215,22.0,44,47.667,4.64,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,281,7.27,38.333,53.571,4.908,38.333,53.086,0.637,67.296,96.686,12.302,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV216,12.0,24,26.0,2.65,34.31,27.333,3.0,34.41,27.302,6.419,35.946,48.0,32,4.344,20.122,29.225,3.186,20.122,28.811,0.933,38.756,64.849,2.44,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV217,22.0,44,47.667,4.89,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,44,4.682,35.114,50.72,5.153,35.114,50.213,0.623,65.063,101.326,2.814,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV218,14.0,28,30.333,3.12,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56.0,45,4.711,22.301,32.701,3.382,22.301,32.362,0.648,42.161,62.044,2.872,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV219,18.0,36,39.0,4.39,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,24,3.833,26.639,41.068,4.689,26.639,40.558,0.708,54.408,84.68,2.101,2.0,2.0,lognormal,1000000
Set 2.1 AD (low SP)_EV220,22.0,44,47.667,4.81,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,28,4.214,33.991,50.083,5.133,33.991,49.582,0.625,64.397,89.745,2.299,2.0,2.0,lognormal,1000000
