Filepath,Optimistic,CPM,PERT,PERT SD,PERT (99%),BB/2 Mean,BB/2 SD,BB/2 (99%),Lognormal Mean,Lognormal SD,Lognormal (99%),Pessimistic,Number of Paths,Average Nodes/Path,Sim Min,Sim Mean,Sim SD,Sim Mode,Sim Median,Sim Skewness,Sim 99%,Sim Max,Sim Time (Seconds),a = ml / ,b = ml * ,Activity Distribution,Number of Simulations
Set 2.2 AD (mid SP)_EV111,48.0,96,104.0,6.45,137.25,109.333,12.0,137.65,109.21,25.675,143.784,192.0,52,8.846,75.965,104.009,6.45,75.965,103.924,0.079,119.308,135.121,3.618,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV112,45.5,91,98.583,6.44,130.1,103.639,11.375,130.48,103.522,24.338,136.295,182.0,31,8.774,70.807,98.713,6.363,70.807,98.605,0.096,113.872,129.76,2.73,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV113,46.0,92,99.667,6.64,131.53,104.778,11.5,131.92,104.659,24.605,137.793,184.0,229,12.616,70.965,99.807,6.582,70.965,99.703,0.102,115.496,130.883,15.398,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV114,42.0,84,91.0,6.18,120.09,95.667,10.5,120.45,95.559,22.465,125.811,168.0,639,11.446,68.362,92.045,5.982,68.362,91.95,0.095,106.331,122.402,36.414,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV115,41.5,83,89.917,6.24,118.66,94.528,10.375,119.01,94.421,22.198,124.313,166.0,39,9.051,64.428,90.095,6.189,64.428,89.99,0.097,104.834,119.173,3.064,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV116,40.5,81,87.75,6.06,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,65,9.108,62.524,87.756,6.058,62.524,87.662,0.094,102.206,115.95,4.255,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV117,43.5,87,94.25,6.31,124.38,99.083,10.875,124.75,98.971,23.268,130.304,174.0,17,7.529,65.672,94.252,6.309,65.672,94.159,0.088,109.258,125.008,1.913,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV118,50.0,100,108.333,6.85,142.97,113.889,12.5,143.39,113.76,26.745,149.775,200.0,59,10.61,80.566,108.422,6.825,80.566,108.33,0.085,124.634,142.647,4.363,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV119,44.0,88,95.333,6.34,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,27,7.815,68.385,95.34,6.349,68.385,95.24,0.088,110.391,131.271,2.398,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV120,46.5,93,100.75,6.5,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,350,14.557,71.527,102.13,6.248,71.527,102.024,0.102,117.073,132.432,25.721,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV121,38.0,76,82.333,5.93,108.66,86.556,9.5,108.98,86.458,20.326,113.829,152.0,55,10.691,58.345,82.402,5.899,58.345,82.299,0.101,96.462,111.904,4.216,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV122,39.5,79,85.583,5.75,112.94,89.972,9.875,113.28,89.871,21.128,118.322,158.0,33,8.333,60.282,85.58,5.746,60.282,85.489,0.091,99.262,112.844,2.738,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV123,32.5,65,70.417,5.2,92.93,74.028,8.125,93.2,73.944,17.384,97.353,130.0,672,13.369,54.06,73.101,4.709,54.06,72.984,0.138,84.442,95.574,45.52,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV124,43.5,87,94.25,6.45,124.38,99.083,10.875,124.75,98.971,23.268,130.304,174.0,337,11.513,68.733,95.889,6.315,68.733,95.792,0.091,110.904,127.301,20.541,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV125,42.5,85,92.083,6.19,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,231,12.81,67.957,94.113,6.008,67.957,94.023,0.088,108.347,122.617,15.778,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV126,36.5,73,79.083,5.51,104.37,83.139,9.125,104.67,83.045,19.524,109.335,146.0,205,9.298,55.295,79.091,5.509,55.295,78.999,0.1,92.236,109.49,11.068,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV127,52.0,104,112.667,7.32,148.69,118.444,13.0,149.12,118.311,27.814,155.766,208.0,135,11.044,80.901,112.664,7.325,80.901,112.558,0.085,130.079,150.073,8.798,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV128,35.0,70,75.833,4.91,100.08,79.722,8.75,100.37,79.632,18.721,104.842,140.0,24,8.708,55.739,76.041,4.867,55.739,75.968,0.089,87.638,98.851,2.392,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV129,40.5,81,87.75,5.7,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,25,8.72,62.598,87.757,5.698,62.598,87.669,0.088,101.31,116.568,2.39,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV130,35.5,71,76.917,5.34,101.51,80.861,8.875,101.81,80.77,18.989,106.34,142.0,55,9.945,54.075,76.909,5.342,54.075,76.816,0.096,89.619,103.508,3.919,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV131,33.5,67,72.583,5.09,95.79,76.306,8.375,96.07,76.219,17.919,100.349,134.0,22,8.227,51.527,72.585,5.099,51.527,72.497,0.099,84.693,98.536,2.199,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV132,43.0,86,93.167,6.53,122.95,97.944,10.75,123.31,97.834,23.0,128.806,172.0,74,12.73,66.967,93.342,6.477,66.967,93.233,0.101,108.785,126.101,5.932,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV133,41.0,82,88.833,5.99,117.23,93.389,10.25,117.58,93.283,21.931,122.815,164.0,47,9.617,63.104,88.824,5.982,63.104,88.733,0.09,103.058,118.447,3.618,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV134,39.0,78,84.5,5.74,111.52,88.833,9.75,111.84,88.733,20.861,116.824,156.0,166,10.458,61.393,84.818,5.708,61.393,84.732,0.092,98.411,114.983,9.935,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV135,39.5,79,85.583,5.79,112.94,89.972,9.875,113.28,89.871,21.128,118.322,158.0,61,9.246,58.315,85.582,5.796,58.315,85.494,0.089,99.347,113.266,4.171,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV136,42.0,84,91.0,6.02,120.09,95.667,10.5,120.45,95.559,22.465,125.811,168.0,212,10.962,66.763,91.042,6.002,66.763,90.943,0.094,105.32,120.397,12.619,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV137,44.0,88,95.333,6.28,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,27,8.704,69.757,95.328,6.282,69.757,95.236,0.084,110.214,124.421,2.482,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV138,42.0,84,91.0,6.42,120.09,95.667,10.5,120.45,95.559,22.465,125.811,168.0,301,11.754,65.409,91.398,6.27,65.409,91.276,0.112,106.413,122.681,18.476,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV139,46.5,93,100.75,6.78,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,29,8.414,71.83,100.745,6.775,71.83,100.633,0.093,116.866,131.956,2.603,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV140,32.0,64,69.333,4.56,91.5,72.889,8.0,91.77,72.807,17.117,95.856,128.0,44,9.727,48.951,69.358,4.53,48.951,69.279,0.103,80.158,90.335,3.484,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV141,39.5,79,85.583,5.84,112.94,89.972,9.875,113.28,89.871,21.128,118.322,158.0,47,8.426,60.092,85.575,5.831,60.092,85.484,0.097,99.467,114.709,3.313,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV142,33.5,67,72.583,5.12,95.79,76.306,8.375,96.07,76.219,17.919,100.349,134.0,90,10.656,51.032,72.598,5.114,51.032,72.508,0.101,84.803,97.269,5.949,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV143,39.5,79,85.583,5.73,112.94,89.972,9.875,113.28,89.871,21.128,118.322,158.0,132,10.417,62.667,85.944,5.663,62.667,85.85,0.099,99.427,114.234,8.236,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV144,44.0,88,95.333,6.24,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,74,9.662,66.241,95.336,6.246,66.241,95.243,0.087,110.201,124.49,4.91,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV145,40.5,81,87.75,5.83,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,44,8.227,59.175,87.749,5.826,59.175,87.657,0.09,101.613,115.478,3.161,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV146,37.0,74,80.167,5.45,105.8,84.278,9.25,106.11,84.183,19.791,110.833,148.0,33,8.576,57.203,80.285,5.444,57.203,80.191,0.096,93.261,104.714,2.762,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV147,40.5,81,87.75,5.78,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,25,8.56,61.744,87.94,5.765,61.744,87.846,0.093,101.674,114.599,2.401,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV148,44.5,89,96.417,6.61,127.24,101.361,11.125,127.62,101.247,23.803,133.299,178.0,134,11.903,68.176,96.868,6.535,68.176,96.761,0.094,112.444,127.832,8.976,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV149,44.5,89,96.417,6.14,127.24,101.361,11.125,127.62,101.247,23.803,133.299,178.0,29,9.379,71.691,96.401,6.142,71.691,96.312,0.086,110.988,125.54,2.675,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV150,37.0,74,80.167,5.45,105.8,84.278,9.25,106.11,84.183,19.791,110.833,148.0,398,11.06,58.992,81.45,5.309,58.992,81.368,0.097,94.106,107.103,22.959,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV151,43.0,86,93.167,6.37,122.95,97.944,10.75,123.31,97.834,23.0,128.806,172.0,27,8.667,65.079,93.266,6.348,65.079,93.16,0.096,108.389,128.881,2.53,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV152,43.0,86,93.167,6.02,122.95,97.944,10.75,123.31,97.834,23.0,128.806,172.0,99,10.465,69.305,93.392,5.955,69.305,93.293,0.091,107.58,123.131,6.438,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV153,47.5,95,102.917,6.56,135.82,108.194,11.875,136.22,108.072,25.407,142.286,190.0,216,12.569,77.116,103.898,6.425,77.116,103.805,0.084,119.161,134.568,14.637,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV154,49.5,99,107.25,6.95,141.54,112.75,12.375,141.95,112.623,26.477,148.277,198.0,51,8.922,77.194,107.239,6.939,77.194,107.14,0.086,123.762,145.671,3.704,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV155,42.0,84,91.0,6.07,120.09,95.667,10.5,120.45,95.559,22.465,125.811,168.0,65,10.538,65.012,91.115,6.029,65.012,91.01,0.098,105.455,119.424,4.725,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV156,28.5,57,61.75,4.29,81.49,64.917,7.125,81.73,64.843,15.244,85.372,114.0,207,9.304,46.509,63.091,4.173,46.509,63.011,0.113,73.092,82.34,11.237,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV157,45.0,90,97.5,6.32,128.67,102.5,11.25,129.05,102.384,24.07,134.797,180.0,126,10.286,71.482,97.751,6.287,71.482,97.66,0.083,112.709,129.61,7.758,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV158,50.0,100,108.333,7.08,142.97,113.889,12.5,143.39,113.76,26.745,149.775,200.0,162,11.068,77.306,108.584,7.023,77.306,108.485,0.084,125.265,150.595,10.116,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV159,35.5,71,76.917,5.26,101.51,80.861,8.875,101.81,80.77,18.989,106.34,142.0,19,7.684,54.396,76.911,5.258,54.396,76.83,0.093,89.44,102.276,2.046,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV160,39.0,78,84.5,5.93,111.52,88.833,9.75,111.84,88.733,20.861,116.824,156.0,81,10.642,58.363,84.511,5.918,58.363,84.405,0.1,98.638,112.998,5.47,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV161,48.0,96,104.0,6.79,137.25,109.333,12.0,137.65,109.21,25.675,143.784,192.0,23,8.87,76.416,104.002,6.79,76.416,103.905,0.087,120.157,138.624,2.31,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV162,45.5,91,98.583,6.65,130.1,103.639,11.375,130.48,103.522,24.338,136.295,182.0,424,10.825,70.872,98.74,6.58,70.872,98.627,0.098,114.421,132.374,23.89,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV163,38.0,76,82.333,5.33,108.66,86.556,9.5,108.98,86.458,20.326,113.829,152.0,132,10.364,60.222,82.601,5.248,60.222,82.52,0.089,95.088,107.862,8.164,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV164,39.5,79,85.583,6.05,112.94,89.972,9.875,113.28,89.871,21.128,118.322,158.0,25,8.96,60.993,85.657,6.01,60.993,85.551,0.102,99.991,113.757,2.435,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV165,39.0,78,84.5,5.78,111.52,88.833,9.75,111.84,88.733,20.861,116.824,156.0,19,7.895,60.658,84.502,5.776,60.658,84.402,0.096,98.261,111.237,2.056,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV166,31.0,62,67.167,4.78,88.64,70.611,7.75,88.9,70.531,16.582,92.86,124.0,39,9.282,47.373,67.356,4.757,47.373,67.267,0.106,78.673,89.645,3.081,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV167,38.0,76,82.333,5.65,108.66,86.556,9.5,108.98,86.458,20.326,113.829,152.0,20,7.45,57.603,82.332,5.641,57.603,82.236,0.1,95.769,109.436,2.062,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV168,40.0,80,86.667,5.72,114.37,91.111,10.0,114.71,91.008,21.396,119.82,160.0,63,10.286,62.255,86.671,5.722,62.255,86.58,0.093,100.295,116.109,4.45,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV169,45.5,91,98.583,6.5,130.1,103.639,11.375,130.48,103.522,24.338,136.295,182.0,38,9.553,72.499,98.99,6.398,72.499,98.879,0.101,114.246,132.575,3.111,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV170,37.5,75,81.25,6.03,107.23,85.417,9.375,107.54,85.32,20.058,112.331,150.0,42,8.19,57.447,81.64,6.013,57.447,81.538,0.103,95.99,111.547,3.136,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV171,35.0,70,75.833,5.28,100.08,79.722,8.75,100.37,79.632,18.721,104.842,140.0,84,10.071,54.305,76.714,5.157,54.305,76.628,0.103,89.022,102.165,5.514,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV172,43.0,86,93.167,6.34,122.95,97.944,10.75,123.31,97.834,23.0,128.806,172.0,74,13.243,68.179,94.372,6.098,68.179,94.263,0.108,108.955,125.859,5.889,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV173,44.5,89,96.417,6.37,127.24,101.361,11.125,127.62,101.247,23.803,133.299,178.0,16,8.688,68.907,96.416,6.37,68.907,96.322,0.085,111.572,126.804,2.011,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV174,41.5,83,89.917,5.94,118.66,94.528,10.375,119.01,94.421,22.198,124.313,166.0,1200,15.6,67.663,91.442,5.713,67.663,91.358,0.091,105.024,121.358,89.878,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV175,37.0,74,80.167,5.51,105.8,84.278,9.25,106.11,84.183,19.791,110.833,148.0,31,9.581,57.887,80.227,5.491,57.887,80.135,0.102,93.318,105.764,2.821,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV176,40.0,80,86.667,5.77,114.37,91.111,10.0,114.71,91.008,21.396,119.82,160.0,55,9.036,61.331,86.656,5.767,61.331,86.558,0.094,100.378,113.469,3.841,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV177,33.0,66,71.5,4.77,94.36,75.167,8.25,94.64,75.082,17.651,98.851,132.0,30,8.933,52.254,71.583,4.75,52.254,71.515,0.087,82.853,94.548,2.682,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV178,49.5,99,107.25,6.91,141.54,112.75,12.375,141.95,112.623,26.477,148.277,198.0,59,8.949,77.064,107.25,6.906,77.064,107.151,0.08,123.631,140.938,3.991,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV179,40.5,81,87.75,6.17,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,16,6.688,60.769,87.748,6.177,60.769,87.636,0.1,102.451,117.881,1.863,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV180,53.5,107,115.917,7.34,152.98,121.861,13.375,153.43,121.723,28.617,160.259,214.0,47,10.064,84.825,116.332,7.314,84.825,116.229,0.081,133.698,151.729,3.68,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV181,41.0,82,88.833,5.95,117.23,93.389,10.25,117.58,93.283,21.931,122.815,164.0,47,9.128,63.221,88.839,5.94,63.221,88.737,0.095,102.992,116.991,3.496,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV182,44.0,88,95.333,6.6,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,121,10.653,67.472,95.816,6.451,67.472,95.704,0.108,111.244,126.489,7.807,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV183,46.5,93,100.75,6.54,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,17,7.647,73.187,100.75,6.539,73.187,100.662,0.083,116.262,136.524,1.951,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV184,36.5,73,79.083,5.33,104.37,83.139,9.125,104.67,83.045,19.524,109.335,146.0,21,8.381,56.825,79.087,5.331,56.825,79.006,0.091,91.763,105.935,2.176,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV185,42.5,85,92.083,6.02,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,53,10.113,65.904,92.109,6.008,65.904,92.018,0.093,106.4,122.599,3.988,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV186,36.5,73,79.083,5.3,104.37,83.139,9.125,104.67,83.045,19.524,109.335,146.0,50,9.22,57.206,79.171,5.263,57.206,79.086,0.096,91.711,103.944,3.669,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV187,52.0,104,112.667,7.22,148.69,118.444,13.0,149.12,118.311,27.814,155.766,208.0,44,8.864,81.259,112.677,7.217,81.259,112.572,0.082,129.829,148.663,3.303,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV188,47.0,94,101.833,6.81,134.39,107.056,11.75,134.78,106.935,25.14,140.788,188.0,223,11.637,74.19,102.327,6.667,74.19,102.211,0.097,118.244,136.385,14.098,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV189,37.0,74,80.167,5.39,105.8,84.278,9.25,106.11,84.183,19.791,110.833,148.0,180,12.5,59.491,81.358,5.146,59.491,81.263,0.111,93.689,108.389,12.269,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV190,41.0,82,88.833,5.79,117.23,93.389,10.25,117.58,93.283,21.931,122.815,164.0,14,9.357,64.874,88.833,5.789,64.874,88.739,0.09,102.59,115.135,1.904,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV191,42.0,84,91.0,6.05,120.09,95.667,10.5,120.45,95.559,22.465,125.811,168.0,15,7.2,64.369,91.004,6.049,64.369,90.911,0.093,105.414,123.417,1.802,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV192,38.5,77,83.417,5.96,110.09,87.694,9.625,110.41,87.595,20.593,115.326,154.0,18,8.444,59.643,83.41,5.964,59.643,83.309,0.101,97.627,115.032,2.085,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV193,42.0,84,91.0,6.06,120.09,95.667,10.5,120.45,95.559,22.465,125.811,168.0,439,10.802,65.969,91.511,5.919,65.969,91.412,0.095,105.61,118.939,24.518,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV194,44.0,88,95.333,6.3,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,16,7.625,67.755,95.319,6.302,67.755,95.219,0.092,110.315,125.494,1.88,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV195,47.5,95,102.917,6.85,135.82,108.194,11.875,136.22,108.072,25.407,142.286,190.0,19,6.579,74.408,102.91,6.849,74.408,102.806,0.089,119.198,135.277,1.906,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV196,45.0,90,97.5,6.71,128.67,102.5,11.25,129.05,102.384,24.07,134.797,180.0,510,12.824,72.871,100.671,6.356,72.871,100.578,0.086,115.762,129.961,33.319,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV197,42.5,85,92.083,6.38,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,28,8.714,65.905,92.079,6.383,65.905,91.978,0.093,107.265,123.343,2.56,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV198,32.0,64,69.333,4.61,91.5,72.889,8.0,91.77,72.807,17.117,95.856,128.0,54,10.778,49.677,69.39,4.579,49.677,69.311,0.099,80.295,91.605,4.216,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV199,47.5,95,102.917,6.81,135.82,108.194,11.875,136.22,108.072,25.407,142.286,190.0,18,8.667,74.214,102.927,6.808,74.214,102.819,0.092,119.138,137.65,2.032,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV200,27.0,54,58.5,4.39,77.2,61.5,6.75,77.43,61.431,14.442,80.878,108.0,33,9.0,40.219,58.5,4.388,40.219,58.412,0.115,68.964,78.593,2.771,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV201,35.5,71,76.917,5.49,101.51,80.861,8.875,101.81,80.77,18.989,106.34,142.0,16,6.375,53.394,76.925,5.495,53.394,76.828,0.102,90.019,103.292,1.78,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV202,37.0,74,80.167,5.51,105.8,84.278,9.25,106.11,84.183,19.791,110.833,148.0,25,7.8,57.461,80.158,5.505,57.461,80.067,0.098,93.282,107.499,2.65,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV203,37.5,75,81.25,5.49,107.23,85.417,9.375,107.54,85.32,20.058,112.331,150.0,40,9.475,56.998,81.321,5.469,56.998,81.233,0.095,94.342,110.181,3.233,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV204,46.0,92,99.667,6.44,131.53,104.778,11.5,131.92,104.659,24.605,137.793,184.0,16,6.062,71.995,99.669,6.448,71.995,99.564,0.091,115.008,128.448,1.76,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV205,38.5,77,83.417,5.92,110.09,87.694,9.625,110.41,87.595,20.593,115.326,154.0,16,7.938,58.175,83.415,5.921,58.175,83.316,0.097,97.485,111.807,1.904,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV206,44.5,89,96.417,6.36,127.24,101.361,11.125,127.62,101.247,23.803,133.299,178.0,16,6.438,68.214,96.417,6.362,68.214,96.324,0.087,111.56,126.708,1.761,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV207,44.5,89,96.417,6.34,127.24,101.361,11.125,127.62,101.247,23.803,133.299,178.0,24,8.75,70.554,96.411,6.342,70.554,96.322,0.085,111.476,130.424,2.369,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV208,46.5,93,100.75,6.59,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,59,9.203,70.67,100.745,6.59,70.67,100.653,0.087,116.403,132.516,4.1,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV209,40.0,80,86.667,5.77,114.37,91.111,10.0,114.71,91.008,21.396,119.82,160.0,19,7.474,61.685,86.667,5.77,61.685,86.579,0.087,100.372,112.607,1.984,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV210,44.0,88,95.333,6.01,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,85,9.435,70.237,95.34,6.01,70.237,95.253,0.083,109.599,124.456,5.376,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV211,34.5,69,74.75,5.27,98.65,78.583,8.625,98.94,78.495,18.454,103.344,138.0,55,10.073,52.314,74.758,5.257,52.314,74.673,0.099,87.275,100.724,3.996,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV212,40.5,81,87.75,5.66,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,24,9.417,62.291,87.746,5.658,62.291,87.658,0.09,101.199,113.762,2.427,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV213,40.5,81,87.75,5.81,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,15,7.4,61.662,87.757,5.812,61.662,87.66,0.094,101.584,118.529,1.794,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV214,28.5,57,61.75,4.29,81.49,64.917,7.125,81.73,64.843,15.244,85.372,114.0,16,5.438,44.016,61.746,4.289,44.016,61.672,0.095,71.939,81.641,1.729,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV215,45.0,90,97.5,6.39,128.67,102.5,11.25,129.05,102.384,24.07,134.797,180.0,25,8.52,68.944,97.491,6.39,68.944,97.392,0.088,112.669,129.619,2.403,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV216,35.5,71,76.917,5.39,101.51,80.861,8.875,101.81,80.77,18.989,106.34,142.0,28,9.0,54.451,76.924,5.392,54.451,76.836,0.099,89.753,103.398,2.587,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV217,56.0,112,121.333,7.52,160.12,127.556,14.0,160.59,127.411,29.954,167.748,224.0,101,9.911,87.144,121.33,7.52,87.144,121.223,0.077,139.164,164.536,6.339,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV218,43.5,87,94.25,6.5,124.38,99.083,10.875,124.75,98.971,23.268,130.304,174.0,21,7.0,65.984,94.253,6.499,65.984,94.149,0.094,109.71,127.133,2.0,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV219,45.0,90,97.5,6.52,128.67,102.5,11.25,129.05,102.384,24.07,134.797,180.0,42,7.976,67.491,97.509,6.521,67.491,97.413,0.089,113.018,128.084,3.061,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV220,47.5,95,102.917,6.73,135.82,108.194,11.875,136.22,108.072,25.407,142.286,190.0,27,7.741,74.558,102.916,6.733,74.558,102.816,0.086,118.886,139.798,2.4,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV221,51.5,103,111.583,7.13,147.26,117.306,12.875,147.69,117.173,27.547,154.268,206.0,37,9.514,79.572,111.585,7.137,79.572,111.477,0.082,128.501,148.358,3.048,2.0,2.0,beta,1000000
Set 2.2 AD (mid SP)_EV222,38.5,77,83.417,5.84,110.09,87.694,9.625,110.41,87.595,20.593,115.326,154.0,36,9.75,58.365,83.411,5.833,58.365,83.321,0.092,97.271,111.366,3.074,2.0,2.0,beta,1000000
